Sentiment,Time,Text
negative,6/7/21,i was expecting or hoping for a different variet of tazo since i love the awake and the zen so much what i received was a brown paper bag with awake and zen and small tea bag of peppermint the reason i gave it star is that i love tazo k cups but not for that price i could have times the amount for that price
negative,5/6/21,somehow i thought for the price i was getting a case not one little bag should have ordered the case i found elsewhere
negative,10/10/21,you can buy this bread directly from udi s for a lot cheaper the bread is great but not at this price
negative,9/7/21,this item is highly overpriced after purchasing i found this in the store for i won t be ordering from here again
negative,1/3/20,i wouldn t mind paying the price if the coffee was any good the beans smell like burnt coffee unlike any other french roast i have picked up this leads to a very bitter and burnt taste throughout there is simply nothing special about this expensive coffee
negative,28/7/20,percent of this candy and these brands are still sold in stores today you could pay dollars at the grocery store and probably get times as much candy for the money
negative,10/11/19,i have been buying this for years it has always been two boxes of pods each for the recently the price has doubled to one box of pods for greed i have been forced to shop for other brands and surprising i do like the other brands
negative,6/2/21,i am looking at a can of nido ounces grams for which i paid plus sales tax yesterday at walmart the one star rating is for your creative pricing not the product i d give the product stars
negative,13/5/21,you can buy same pack from grocery store for anyone who would buy this for that expensive price will be stupid
negative,13/5/20,omg this was for boxes and i just bought it for less then a box if i would have seen this before i bought it at weis markets i would have never paid this price i thought it was containers of boxes for a total of boxes what a dummy i was for buying this do not waste your money here
negative,28/7/20,these snacks are great but the price is beyond absurd these are each in wal mart here it is each price gouging at it s best what a joke
negative,10/3/20,this product is hackleback sturgeon roe which is very good the problem i have with the supplier is that it is over priced one may purchase this product from marky s caviar the exact same caviar from markys for a little over dollars for oz not dollars for oz the shipping for this product is also outrageous if you like this product which i did get the most for your money from marky s caviar and forget charleston seafood i had even called charleston and they were not able to help me when confronted with the facts so poor customer service
negative,14/5/19,soooooooo tired of being charged super outrageous prices for products that are gluten free before you purchase this please realize that you are paying a pound
negative,19/10/20,omg this is a rip off i live in texas where you can buy a pack of faygo for under bucks this is really good soda the product itself is great but way overpriced i am disappointed
negative,15/4/19,i should ve done my research first basically over a per jar i can get a way better deal by going to the store total ripoff i will continue to buy beech nut just not from this person
negative,27/2/18,very very overpriced starbucks k cup for you can get from bjs sams club or costco a count starbucks k cup for which is a way better deal
negative,14/6/18,the sole reason i purchased the tassimo machine was because i love starbucks coffee i think it is disgraceful the prices that are being charged for the t discs for starbucks coffee since starbucks discontinued their relationship with tassimo on average it is close to a t disc something is very wrong with this picture
negative,9/3/18,these are much cheaper at walmart a canister you are basically paying double you would think it woudl be cheaper on amazon then at walmart way over priced
negative,9/3/18,this coffe was over priced and not a true french roast i would not describe it as dark or bold in flavor would have been helpful if a price per pod was added
negative,27/1/19,you can order the same products online from nespresso for approx nespresso makes great machines and great coffee pods these pod offers on amazon however are mostly from third party vendors they prey on people who don t know better charging you x the price of ordering the pods directly from nespresso i have been ordering through nespresso s website for a couple of years now and their shipping times are always fast and reliable i buy many things through amazon but not nespresso pods
negative,9/3/18,i didn t look closely enough at the price i thought sold in packs meant packages when i received little marshmallows for shipping and handling i was floored i have made homemade marshmallows and the contents don t cost very much
negative,18/5/18,i only received one box of seven packs of snack packs for usually i receive boxes of seven packs for this price so total packs not i should have been more wary
negative,24/2/20,this bag is extremely over priced i can buy this at winco for cents when it is on sale just wanted my fellow amazonians to get the best price
negative,27/3/20,i get it from my grocery store for a box and boxes will be i love the flavor this is ridiculously over priced
negative,2/12/20,over priced for what you can get from the manufacturer directly and also have a much larger selection of different coffees as well as the new chocolate flavor do not understand why anyone would buy used coffee by its nature coffee cannot be used
negative,8/8/20,guess for all those desparate germans living in the states get it in germany less than one
negative,14/7/21,this is a great product and my daughter loves them she s been eating them since she was months old however this is extremely overpriced they re a pack at publix a pack is nuts
negative,2/12/20,i am very dissapointed in amazon on this one anything that i buy on a consistent basis i buy through amazon whether it is electronics books toys diapers etc amazon always comes through with an unbelievable deal on this product they have missed the boat badly i can understand higher than the store i can live with that i ll buy in bulk through amazon just for convienence however this product can be purchased an any target or major grocery chain mine at least kroger for or if i were to buy of these oz concetrates at target with tax it would run me close to this is less than the sale price that amazon is offering this is the same concentrate used by starbucks this is why i use it to save money by making it on my own unfortunately with the price point i would be better off having someone make it for me
negative,17/3/20,the price doubled and is now over too much for ounce boxes company is too greedy i use to buy this regularly but i will no more
negative,8/6/21,i must be out of my mind to pay this much for almond milk i meant organic almond milk at whole food and trader s joe is about a piece i didn t pay attention i ve always assumed that i could get a better deal from amazon in this case it s not lesson learned
negative,21/10/21,i bought this item for my granddaughter s birthday thought by the info that it would be more creative and crafty it turned out to be mostly candy not worth the price at all the box looked nice and attractive except for one corner being severly dented consequently their packageing also needs some work
negative,29/6/21,wayyyyy overpriced k cups should average you around cents a cup
negative,16/9/21,this is the most expensive coconut juice i have ever purchased for some reason i thought it would taste more natural and refreshing than goya or foco which tastes more sweet than natural nope i was wrong it tastes exactly the same as the others and has the same exact ingredients from thailand
negative,24/8/21,i see alot of good reviews for this product it had the ingrediants i was looking for at a great price unfortunately my cat just did not go for it we usually get blue buffalo or taste of the wild
negative,27/9/21,the item is awesome but the pack is about at babies r us this is a rip off
negative,29/6/21,why pay here when you can get the same thing directly at the honeyville site for
negative,5/8/21,bought this in sept and did not pay to much attention to price at lb box and then saw them in the store for boy did i feel like an idiot do your comparison shopping and do not waste your money on rd party sellers update food less had this box for good buy and the cookies were fresh this time
negative,29/6/21,wasabi peas are delicious healthy natural and a great alternative to less healthy snacks however these particular wasabi peas are way over priced you re much better off buying in bulk like these excellent wasabi peas they are just as tasty and much much cheaper
negative,31/7/21,this is the most expensive water i ve seen who are they marketing to lottery winners only nobody should pay this much
negative,11/9/21,the exact same brand of rice is available at our local store for a th of the price the current price on here is a whopping not including shipping yikes o it s decent rice the last time i bought it it lasted over a year we kept it in the closet just folded the top part up and put something decently heavy on it since it s not really easy to seal back up after you ve opened it
negative,17/10/20,i needed some of these in a rush and ordered online there is no difference between this and the ones i get in the store locally except the price which is times more
negative,20/1/21,i found this exact same product elsewher for a much better price it was only per bag why is there such a difference dried cherries oz resealable bag dried cherries oz resealable bag
negative,10/2/21,hi your paying per can on this offer super wal mart a can most of the soup there is progresso is cheaper also watch out for the laundry detergent on here all detergent pods on here for count wal mart same amount same bag they work great to i m years young and it saves a lot of carry containers in the house granted they cost more then the bottles the space you save and the carrying in we live in a small apartment and it works for us i always see god bless america he has and look what we ve done to it it ain t going to get any better think about it god bless you all enjoy it while you can some will disagree with me oh well have a great life
negative,23/1/21,have others noted how overpriced the grocery items are even factoring what you would pay with tax this is just not a good deal i can purchase annie s mac and cheese for at my local grocery store this price works out to a box what gives with the high prices
negative,31/7/20,i typically by these juice boxes in the store for for a pack of i should have checked with the seller on tha actual count but was shocked that they are selling the same box for and change lesson learned and i am very disappointed on the other hand my kiddos love the drinks and i love that they don t have as much sugar as the other drinks
negative,7/12/20,walmart has the family sized tea bags for so you can get the same family sized tea bags from walmart for half the price
negative,19/7/21,i couldn t find any cake flour at the grocery stores close by so i decided to get it online however i just found out that you can get the exactly same product at whole foods for less than half the price it s actually only for a oz pack
negative,27/6/21,i was advised by a health care professional to eat prunes daily as a means of supplementing my fiber intake i was skeptical but i gave it a try i discovered to my mild astonishment that prunes can taste better than i remembered them from distant past experiences and here they are available on amazon the prunes are available as a kirkland product and costco shoppers realize that kirkland is the costco store brand or something like that so i was further actually astonished to discover that my local costco store sells this same product pound bag for the amount of instead of the to price as they are on amazon why should anyone pay that much when the same item is sold in costco stores for is this some kind of a gouge
negative,21/7/21,this is regularly per pk on sale at local grocery stores even the msrp is only buyer beware
negative,13/7/21,i like the product but at nearly bucks per pack it is way overpriced i would buy it again if it was priced at about less i do like it for an afternoon boost but in the mornings i need full strength rocket fuel
negative,17/4/21,these taste great and are pretty addictive but this same box was about at my local ralph s supermarket don t buy this from amazon
negative,30/1/21,maxwell house ground coffee from the supermarket is beter coffee searched underorganic coffee and got lavazza amazon should give me about back as a credit dave
negative,14/1/21,this is for six pack boxes you can get these boxes for at target so this price is over more my bad for not checking the local price beforehand i won t make that mistake again
negative,24/5/21,i will buy a new coffee maker before i will pay that much for the cup holder i think it is due to the availability of the product
negative,7/2/21,check around there is a very large markup on this product i like the idea of giving out animal cookies instead of so much surgery candy kids get too many sweets these days with corn syrup in everything
negative,10/3/21,the rice is a fine rice but the price is awfully high i can buy a lb bag of this for and a lb bag for at a local store
negative,10/7/21,this item is over priced i but the oz pack sunsweet one california prunes individually wraped for a bag carried at most walmarts if i buy bags i spend only i give the product rating a but your charge if definitely over prices gwen
negative,20/8/21,unsaid in the description of this item is the fact that you receive only one box for the same item can be purchased directly from dreamfields for only which probably explains why this ad does not reveal the number of boxes in an order
negative,14/8/21,love these little packs of raisinets hooray for portion control and when i saw them on amazon i thought it was a great deal boxes of packs of raisins i pay around for a pack at the grocery store so this seemed like a really good bargain boy was i wrong i didn t get boxes of the packs i got one six pack which according to amazon has a retail price of bucks that s insane fortunately a quick chat with customer service refunded my purchase but i was still disappointed to find it was one pack and not
negative,1/4/21,this is great candy smooth and flavorful with a great mouth as the tv chefs like to say however six bucks for ten pieces of hard candy the dollar store stocks this pretty regularly same brand same size one dollar
negative,30/6/21,there isn t a whole lot that is special about stride gum i kind of got annoyed chewing it all the time it doesn t really freshen your breath and you don t get the clean feeling of other gums it doesn t really last that long either so i wasn t too fond of it either way if your a fan of stride go for it
negative,25/8/21,the soup is delicious the price is not i purchased an pack of this soup for under twenty dollars delivered about months ago direct from amazon unfortunately it looks like we now have to go through a reseller to obtain this product and pay an inflated price hence the one star rating i m down to my last can but i cannot bring myself to pay this much for soup
negative,6/9/21,this salt is way overpriced go to your local store and buy morton sea salt saltygator
negative,7/9/21,i was surprised when the catnip arrived to find it was only a one ounce tin the listing did not say how much was in the tin my fault i guess i just found the same size tin of this same catnip at a high end natural food store for only this is good stuff but overpriced and can probably be found locally for a lot less
negative,25/5/21,plus to ship that s almost for a box of cookies that costs about in the store is this guy smoking something are people buying these at this price these are a good cookie but in no way are they worth a box just another rip off there is even a much cheaper alternative right here on amazon keep looking you ll find a much better deal than from this guy
negative,7/9/21,i found these for much less at two other places here on amazon do not buy from here free shipping not worth it
negative,14/12/20,i got a box of this tea from a bed and bath and beyond kind of store and really liked it so i came here to buy more expecting a good price on a larger box a cup and a k cup isn t even an oz cup nuts you can get a box of from a certain b wholesale j warehouse club for cents each the tea was surprising good for not really brewing but buy it elsewhere cheaper
negative,26/3/21,i know that you re taking a chance after all they are flops but i think they re are overpriced
negative,24/3/21,i have written to this company to try to get an answer as to why i was overcharged for this coffee i do not recommend buying this product until liquid nation is not allowed to sell it
negative,19/2/21,this new packaging is more expensive than the last plus it s smaller oz vs the in the old packaging granted it s nice not having to fish around for the scooper but there s no reason to increase pricing on this target had the oz for at one point maybe try to clear old packaging for new now it s at still cheaper than what i ve seen online even for amazon so far
negative,18/5/21,too much of a good thing we worked this kibble in over time slowly shifting the percentage of felidae to national junk food brand until the bowl was all natural by this time the cats couldn t keep it in or down what a mess we ve moved on
negative,19/2/21,this candy is not as described the middle is almost hard it is not a silky or smooth filling as described looks and tastes like it s way past it s expiration date would never reccommend this paid a good chunk of cash for nothing
negative,18/5/21,i ve been drinking this tea for the past or years usually buying a box or two when visiting large metropolitan areas where many middle eastern stores carry loose ahmad teas usually at for a pound box i ve always considered it an unremarkable but robust tea with enough aroma and taste and beautiful reddish color perhaps not good enough a tea to drink on its own but a decent base for mixes this tea however is nothing of the sort freshly opened package has almost no characteristic tea smell and the brewed tea is weak flat and tasteless somehow it just does not seem to be the same product anymore so you get a lot of tea for the money but the quality is such that you might as well drink lipton bags they are not that much worse
negative,18/6/21,five minutes in one tentacle was bitten off ball inside cracked in half not durable enough to be a dog toy disappointed so is the dog
negative,7/7/21,i felt energized within five minutes but it lasted for about minutes i paid for this drink i could have just drunk a cup of coffee and saved my money
negative,18/6/21,yes it s probably healthier than hour energy or starbucks shots but if you re looking to avoid a caffeine overload this is still not for you most energy drinks cannot be made w out a high dosage of caffeine i believe the caffeine content of guayaki shot is ml probably lower than other un healthy energy shot drinks but i believe most other people avoid the top brands b c they contain too much caffeine and or sugar if you do not react well to caffeine guayaki is not a good buy either i definitely feel an energy boost w full guayaki shot but not w out all the other caffeine side effects irritability nervousness mood swings caffeine overdose is why i stopped drinking coffee but it looks even organic energy drinks are still not safe now you re not sensitive to caffeine then it s a great buy it s not loaded w sugar the taste is easy and pleasant it s not loaded w a bunch of chemicals like hour shots or starbucks drinks and the energy boost lasts for about to hours takes about to minutes to kick in but all this probably depends on your body weight side note if you want to feel energized during the day have a protein drink first thing in the morning and stay away for heavy fattening foods during the day that will make you feel sluggish and sleepy
negative,7/7/21,i so wish i would have read this review before purchasing two gallons of this oil for my health issues it reeks like a chemical rubber smell this smell is coming from the black rubber gasket in the lid when i called to report the situation to the company sabrina told me i would have to pay to send them a sample to have tested by a lab unbelievable good customer service would indicate that they would pay for the product to be returned and give me a full refund including shipping the product is faulty period i will never order anything from this company again and do not recommend it to anyone based on this horrible customer service and lack of responsibility and ownership
negative,1/7/21,this product has a strong after taste of crayola crayons i am in the process of trying different brands of coconut oils for cooking purposes upon opening the plastic container the aroma of crayons immediately fills the room and this flavor permeates the food that is cooked in it i suspect the source of the problem is the plastic used in the plastic container as i have not experienced this with any of the other brands purchased to date my favorite coconut oil is distributed by barleans the flavor is fantastic however they do not supply a gallon sized tub and dr mercola has the best product in that size category
negative,7/7/21,i used to buy this sugar for years i do not eat much sugar but still this sugar is called turbinado sugar but is misleading i picked this brand just because it says real turbinado sugar and other brands in the local food store that their sugar is brown because it is colored with caramel or something how did i find out i needed just a sweet water few days ago i put this sugar in the raw in the glass the water became brown and on the bottom of the glass i got just pure white sugar crystals what a shame on the producer you can try to put this sugar in your mouth and after few seconds you will spit out pure white crystals as well i m just wondering if the consumers can hold the company liable for such a practice
negative,23/7/21,this is the first time i ve really been misled by other reviews on amazon i like hr energy i find rain ok and so i thought i d try this product based on the reviews boy am i sorry i gagged getting one bottle down even with my nose pinched really and it leaves the worst medicinal taste in your mouth afterwards tic tacs at once did not get rid of it but worst of all within an hour i was yawning and drowsy unless you really like things that taste of a weird tea flavored cough syrup and don t work don t buy this i don t know what to do with the other bottles big fail
negative,20/7/21,the package came with the label torn off and no cooking instructions i know how i normally cook couscous so tried cup water to cup couscous brought to a boil and let sit covered for min it was mushy and tasteless we have thrown out the rest of the container
negative,19/7/21,so we cancelled the order it was cancelled without any problem that is a positive note
negative,18/6/21,i received the items in a timely manner upon receipt i removed a pack to consume the pop tart was stale and left an awful taste in my mouth
negative,7/7/21,serveice delivery with the seller was excellent the product was not will not order again bad taste iam not sure if it was old or that how it tastes i throw it right away i coudl not drink it
negative,27/6/21,a very bitter tasting coffee even when enhanced with cream and or honey definately not my cup of coffee oh did i say it was bitter
negative,21/7/21,this mix is very poorly packaged and breaks open easily during shipping nearly a full bag of my order was spilled in the shipping box bags out of had come unsealed at the top there were no tears in the packages
negative,18/6/21,i like kettle chips but was really disappointed with this order because they were over cooked i bought a bigger sized bag from costco and the chips were all cooked perfectly so i don t know why these were different will never buy these chips from here again
negative,7/7/21,i really love kettle brand chips but these are rather disappointing there is very little sour cream or onion flavor
negative,30/6/21,i agree with the other review these chips are not for a sore mouth or tender gums the chips are very hard and the taste is delightful if you enjoy the salt vinegar combo unfortunately every bag i received in that case was over cooked they were very dark and only a few golden brown chips in each bag they definitely need to improve that
negative,1/7/21,i was really looking forward to trying these chips since i love cheese but i was super disappointed i am a big fan of kettle chips but these tasted somewhat stale and almost plain they are supposed to have a cheddar taste but you cannot taste any of that it s annoying i do not recommend this flavor salt and vinegar and buffalo bleu are my favorite
negative,24/8/21,these are perhaps the worst chips that have ever gone into my mouth for my entire life sour cream onion and in this case chive chips were my favorite recently kettle brand honey dijon mustard took that slot so when i found out they had sour cream onion i just had to try them as soon as i opened the bag the chips smelled of powdered milk and indeed each chip is coated with a powdered sour cream that is just awful it tastes like rancid milk not just sour but like sour cream that when rancid the powdery texture is also extremely unappealing i basically hated these chips i would not recommend these chips to anyone unless they had a particular affinity for a powdery chalky texture on a chip with a rancid and onion flavor and i have a hard time believing that person exists i plan on contacting kettle and sharing my thoughts with them hopefully they ll reassess the seasoning on these otherwise wonderful kettle style chips
negative,21/7/21,kettle chips now look feel and taste like lays these chips used to be my favorite when it was crinkle cut and hefty now no longer my favorite
negative,25/6/21,these were nasty they were so greasy and too rich for my blood plus they lacked major flavor no spicy jalapeno flavor at all i was so dissapointed in these chips i am always hearing great things about these chips but i am telling you yuck yuck yuck give me pain chips any day maybe there is a better kettle chip brand out there but i am staying clear from these chips i wish i could give these zero stars if i could
negative,13/9/21,being a salt free product is why i purchased this but the chips are quite greasy
negative,18/6/21,when originally produced in england these we re the best chips i had ever tasted but unfortunately since they were bought out by the us conglomerate they now taste plain nasty hard rather than crispy are much thinner than they used to be and lacking any flavour a real shame
negative,7/7/21,after opening numerous bags i found that none of the chips had any flavoring on them completely plain and gross how does this even happen
negative,15/7/21,i ve bought these at the local supermarket and enjoyed them although they are so salty that a few leave my tongue and roof of my mouth burning keeps you from eating too many occasionally i get really stale items from amazon com and this was one unedible beware of the quality of food items on this website that are on special as they can be very close to due dates or in this case not expired but stale and unedible just the same
negative,11/7/21,i ordered kettle chips in the following flavvors salt fresh ground pepper tuscan cheese n y cheddar and hers they all tasted the same to me if there is a variety pack suggest you order before ordering large size i wish i could return the unopened bags
negative,7/10/21,i purchased these because of the low salt and they were indeed low in salt however many many of the chips in the bag were literally dripping in oil i have never encountered this problem with other potato chip brands it was very unappetizing and who wants all that oil i will never buy these again and i would not recommend them to others
negative,6/7/21,if you are looking for strong s v flavor these definitely aren t for you very mild in comparison to many others i live in tx and i can tell you i ve tried all s v chips i can get ahold of the best of the best are heb storebrand and world market bob s and zapp s aren t bad from a chip standpoint they have typically great kettle crunch but if you re looking for s v flavor these have just a touch
negative,18/6/21,i don t know if it was the case of chips we received or what but everyone we allowed to sample the chips in a buffet style setting agreed that these were slightly on the salty side one person jokingly stated that these would be terrific for melting ice and snow due to the amount of salt in these we had ordered these with the expectations that these would be similar to the lay s kettle mesquite potato chips but these kettle brands outback bbq chips are the exact opposite sorry folks we just had better expectations from these chips but they a little on the on the salty side we are still looking forward to amazon finally getting the lay s kettle mesquite potato chips in stock these got a star because the bbq powder they had used on these were flavorful enough to be unique
negative,7/7/21,these chips are greasy and taste burnt there is grease in the bottom of the bag and the chips are saturated with it especially at the bottom of the bag even if they are trans fat free they need to be a lot less greasy
negative,27/7/21,don t waste your money on any of the kettle brand potato chips i bought a case of these and a case of the cheddar and sour cream both cases ended up in the garbage can
negative,13/7/21,used to eat the spicy thai flavor all the time message makes my body unhappy and this was one of the few flavored chips that was message free now they have changed the whole recipe and how they make them instead of being real food on the ingredients like it used to be its mostly processed chemical garbage a bunch more salt and message stuffed in under the label yeast extract they removed the no message from the label so they know very well what they did the worst part though is that they taste horrible instead of crisp oily and full of character say as if they were cooked in like a kettle or something they instead have the color and uniformity of baked lays the spicy thai flavor now tastes like sour cream and onion or ranch that has gone rancid what a shame no more kettle chips for me it seems they are slowly moving one flavor at a time to this new cheap ingredient list and manufacturing method do not be fooled into paying a premium price for these chips as they are not a premium product anymore
negative,13/9/21,terrible i cannot believe this i received this item and every single bag was opened but i m stationed in afghanistan and this was going to be a snack for my team while going out on missions i was so embarrassed when the bags were opened and spilt out all in the box gross and the box is filled with grease stains i do not know if it was from the airplane ride all the way here but the box should have been more insulated and bubble wrap should have been used instead of paper i m very unhappy with stale crusty chips out the bag and us soldiers cannot enjoy now
negative,7/9/21,kettle branch potato chips new york cheddar these are good if you like kettle fried potato chips that are waaaay salty on the burnt side and taste rancid either because the cheese flavoring or the oil it was fried in was already old i want to like this brand of chips and try their new and other flavors every now and then but after having tried all sorts of other brands of kettle cooked chips these just don t hit the spot for me
negative,17/4/21,for those of you who like me had to order the kettle spicy thai chips from amazon because they are so hard to find locally you will probably be aggrieved to know that the recipe has changed they are just like regular potatoe chips i paid for them but now my husband gets to eat them because he didn t like the spicy thai but these are fine for him yuck
negative,10/3/21,while i admit that the oversalted chip is addictive i really think this one has gone too far skin literally peeled off my lips and inside my mouth after eating these i am surprised that they are still on the market
negative,17/4/21,there is nothing too good or too bad about these chips if you like plain potato chips you d like these they are thicker than most brands fresh out of box very crunchy and not too salty for me one bag has a lot i generally cannot finish it by myself part of the reason is that they are too oily some chips almost look transparent if you know what i mean the taste of oil is a bit too overwhelming for me if you are used to more spicy chips you may not like these since they do not have any spice except salt as the name says i don t think i ll buy these again the best by date on my bags are march and i ordered them at the end of october
negative,21/1/21,the spicy thai chips used to be the best tasting chips on the market however kettle foods has changed the ingredients used with ginger being the most important that is now missing notice that they removed ginger with attitude from the bag sadly the changing of the ingredients has ruined the chips for me they aren t that good anymore and the spice level is virtually non existent here are the original and new ingredient listings original ingredients select potatoes safflower and or sunflower oil honey powder evaporated cane syrup honey salt garlic powder jalapeno pepper ground ginger onion powder habanero pepper dried parsley citric acid cilantro extract ginger oil cayenne pepper white pepper lime oil new ingredients potatoes safflower and or sunflower oil sugar dried cane syrup salt maltodextrin yeast extract spices garlic powder onion powder dried parsley jalapeno powder citric acid natural flavors lime extract i m assuming they changed the ingredients in order to cut costs for their new owner blue diamond they might want to get rid of great taste naturally from their bags as i don t consider maltodextrin to be very natural great job kettle way to ruin a great thing
negative,30/1/21,i was sent week past fresh by date stock chips are noticeably not fresh in taste won t order again edit and just to add to the dangers of expired stock one of the bags had a rat hole in it black marks on inside of hole very obviously rat unfortunately i put a chip in my mouth before i saw the hole very bad form amazon
negative,13/2/21,and that is the problem i order these by the case of and when they are good which is over half the time they are the best kettle chip the best and then i get a case of the worse the potatos are mealy and old so i just throw them out and order again expensive but when they are made with good fresh potatos they are the best the last case is what prompted me to write this the potatos were weird like they were almost sour as in going bad and i even wrote the company that makes them so if you want the best kettle chip there is try these and if the ones you get are not the best try again i myself am done ordering because it is creeping me out that they are using soured potatos and either not noticing or not caring
negative,15/1/21,i am very disappointed with this product because i could not see how many calories it has at the time i ordered it i received it and now i can see it has calories per tablespoon granulated sugar has only calories per tablespoon how could agave nectar be better than sugar
negative,6/3/21,i was so excited thinking they had my favorite discontinued kettle flavor but was disappointed when i opened the box and found this substitution i am keeping them but would not have ordered bags of this flavor it is a very good bbq chip but i could get this flavor at the grocery store why oh why do my favorite food items always get discontinued the one star is for the substitution the country bbq is a start chip but not the chip i longed for
negative,8/6/21,i guess there s no telling what will tickle the palate i m a huge tabasco fan and i love unconventional snacks but these don t taste to me even remotely like the wonderful sauce they re made from i didn t find them to have much of a kick at all practically bland in fact even with my strong aversion to wasting food i had to throw out or give away most of the case do yourself a favor and find a bag of these locally before taking a chance on
negative,7/1/21,yeast extract is listed as an ingredient sounds harmless right specifically these chips contain autolyzed yeast extract which is on a chemical level monosodium glutamate it s just derived from a different source but it has all the same toxic properties kettle still advertises their products as containing no message while they acknowledge that their chips are not safe for people with message sensitivities
negative,17/4/21,i did not like these potatoe chips it s hot and sweet with an overwhelming taste of garlic it s also a bit salty
negative,10/3/21,unfortunately having ordered quite a few of these previously i neglected to not look for the word supreme in this offer and since i was then receiving free shipping had delivered we that is my husband guests and me knew immediately that these were different from those previously enjoyed but currently amazon featured the supreme babka and now i am awaiting to receive these in the future i will read more carefully
negative,14/1/21,i opened the can and immediately became concerned when i saw what looked like dried white crust rather than fluffy frosting the package recommended stirring before use so i gave that a try and under the crust was an indescribable gelatinous goo the best i can equate it to is a white version of the blue goop the mother serves for dinner in better of dead no raisins in it though i tried to stir it together and the end result was gelatinous goo with white crusties in it when lifting the knife to spread it long strings on goo trailed from my knife i opted for making my own frosting instead very easy a little sprectrum palm shortening a lot of powdered sugar a tiny splash of vanilla a tiny bit of salt and rice milk as needed for consistency beat for minutes and i had the fluffy butter cream frosting i thought i d get from cherrybrook i wonder if our can was overheated in the store whole foods or something i ve read positive reviews of their frosting mix so maybe i ll try that next time
negative,24/5/21,i love cherrybrook kitchen and have tried almost all of their products i was excited to try the ready to spread frosting as i do not usually keep the needed ingredients on hand for their box frosting i am not a picky eater especially if the item contains sugar but this was horrible the consistency is absolutely nothing like regular canned frosting it is not light and fluffy it is very gooey i cannot even imagine trying to spread it on a cake it would rip it to pieces because it is so thick and gooey i did not even try it on a cake because the taste and texture were so off putting seriously do not waste your money
negative,14/10/21,this product was such a disappointment as all the other reviewers said it s a gluey sticky texture more akin to elmer s glue than to an edible food product the flavor was sickening sweet i actually thought that the frosting had spoiled it was that bad save yourself the time and i paid and make your own frosting or go with another brand cherrybrook cake and cookie mixes are so good it s hard to believe they even sell this
negative,7/2/21,i am glad i found this on the reduced rack for c the taste was not bad but no way i could frost my cake it stuck to the knife ran down in strings what a mess i too thought i had gotten a bad batch my gds birthday cake looks like crap who would buy this mess horrible
negative,29/3/21,i recently purchased this on sale at my local grocery store now i know why it was on sale this is not a fluffy creamy white frosting you d expect to find when opening the jar now i wasn t expecting it to be just like betty crocker but it was pretty bad like others said it is a gluey tacky mess that would completely ruin a cake if you tried to spread it on it reminds me of taffy that hasn t quite hit the right stage in the candy making process the taste isn t that great either and it s sickeningly sweet even for frosting the only thing it might be used for is a frosting for cinnamon buns i still don t think it would be the right consistency
negative,17/4/21,i can honestly say this is the worst frosting we have ever bought it s kind of generous to call it frosting it has more the consistency of rubber cement and since we were in a time crunch we didn t have the luxury of going back out to the store for a different frosting so we forged ahead and decorated a cake with it horrible experience bad enough to put us off cake decorating forever it spread about as easily as chewing gum stuck to everything it came in contact with and got crumbs of the cake mixed up in it on top of all this it didn t even taste good by the time we were done decorating we knew there was no way we could feed this mess to our family so we ended up going to the store anyway to buy a pre made cake our cake which took twice as long to decorate because this stuff is so gooey was used as a centerpiece a really ugly centerpiece that cracked and peeled as the frosting dried
negative,10/3/21,my husband and i were very disappointed in this coffee very weak watery cup of coffee a definite waste of
negative,10/7/21,this item werther s sugar free hard candy if consumed will give you or your friends loose bowels i purchased bags and discovered more than a bowel problem you can t return them need a laxative i have ten unopened bags you can have for free
negative,27/1/21,this kind of tea not good taste and smell so wear it s not like tea and feel like some thing chemical
negative,1/6/21,the laddoos turned bad in a few days after we received it no other item inside our fridge turned bad
negative,20/8/21,this is not disco dust which is edible and made for baking do not purchase this product for such purposes
negative,14/8/21,this isn t as easy as it looks doesn t came with enough yellow frosting and the frosting doesn t stick very well my year old did like making it though
negative,21/4/21,i am a preschool teacher and do a g is for gingerbread unit every january i was on vacation during christmas and when i got back not a gingerbread kit was to be found which is odd i needed one for my preschool class and needed it in less then a week i looked everywhere and could not find ont so i had one overnighted from amazon on nye and it came yesterday i pick this one because of the rudolph theme the gingerbread itself came broken like unable to use would need a glue gun to get it to work broken it s non returnable i called amazon they were nice enough to order me a second one since i spend a ton of money each year with them this one also came broken i order a lot from amazon and things do not come broken i think only one time have i had returned something because it was broken in s of orders but two of the same thing in a row i think it s the kit itself and nothing to do with how it was shipped i will say most come ups and overnight comes fed ed but it s bubble wrapped very well i think the gingerbread isn t good and cracks in shipping and breaks off the rest of the kit is very cute the first kit the candies had spilled out and where a mess in the box but the second kit while the gingerbread was all broken up again the candies were all in their bags too bad but i would try something else stay away from this one
negative,1/4/21,the whole idea of a spongebob ginger bread pineapple is really great but the sticker that says use by has a jn date on it if that is this is not good i think it would be fun to make and a cute decoration but my son is going to want to eat it the least the seller could do is to check the expiration date its right on the front of the box not happy at all
negative,17/4/21,this tea carries the flavor one would expect from the smell terrible it invigorates like a puncture wound and the only revival is that after drinking you discover that you are still alive well one tea bag was enough for me my mother in law said oh that smells kind of like wine okay kind of like wine with a hint of rot and a moldy aftertaste if she likes it she can have the whole box
