Sentiment,Time,Text
positive,8/9/20,if you like green tea that brews for minutes max and you do not stew your tea by just leaving the bag in until the tea is bitter this is the tea for you of course it can be done that way but if you have refined tea taste then you will like this tea i personally love the taste of a good green tea i am so glad to find this brand available online no one sells it in my area
positive,18/7/20,i have purchased other hot cocoa cups but find grove square to be about the best of them all i usually add two teaspoons of the the flavored coffeemate creamers my favorite being the sugar free caramel macchiato by adding the sugar free creamer the taste is there but not the calories
positive,14/6/18,this hot coca tastes pretty good when brewed on oz setting however its not the best i ve ever tasted nor the worst its hard to rate this because everyone has different tastes so its ether you like it or you don t i my self happen to like it and will buy again unless i find something better
positive,2/11/18,i really like the flavor of this hot chocolate the kids love the flavor too i always keep a box of this in the house as my kids and their friends are avid coco drinkers this makes it easier and less messy even for the younger ones no more powder spilled on the counter tops this way
positive,14/10/18,my family really enjoys grove square hot cocoa milk chocolate and we keep a supply on hand the excellent price is what made us choose this brand but the taste is what makes us continually renew our order
positive,6/4/20,the greatest best chocolate taste in any keurig k cups out there will definitely order more everyone in the office tries to steal them i m a chocolate nut and these pass the test
positive,18/5/18,after drinking swiss miss watered down hot chocolates taste for so long this is a very tasty creamy hot chocolate my kids love it so i tried it and its the best i had in a while i will be ordering more
positive,7/3/18,a pleasant surprise awaited me when i first ordered grove square milk chocolate hot cocoa cups not a coffee drinker i use our keurig k cup brewer mostly to make cocoa and a few other brands i tried simply did not hit the mark grove square cocoa tasted full flavored with just enough chocolate essence to make it a perfect drink the first experience made me anticipate with pleasure the next time i popped a grove square k cup into the machine
positive,24/1/19,this is really tasty hot chocolate i like it much more than the dark chocolate flavor but that is just my preference
positive,27/2/19,when i weigh the convenience of a k cup against the price and the taste i would characterize these as a winner not the best cup of cocoa on the planet but compared to making it yourself or using a packet these are pretty darn good they nice a nice chocolate flavor with no funny after taste that i ve had with some other brands do not select oz on your machine though make it only at or oz otherwise it will be watery in my opinion all in all a fine cup of hot chocolate
positive,19/4/20,ok this is not the finest european chocolate but you can make it in your keurig and all flavors taste good i ve joined the club and get the lowest possible cost no charge to join and no effort to quit why not it s nice to have when you re dieting because it s just enough chocolate to keep you on track non dieters will like it for the convenience
positive,17/4/20,very good hot cocoa and price was right awesome and passing the word on the item will buy it again
positive,7/8/19,you can t beat this deal boxes of k cups for little more then no other store can even match that price for hot chocolate k cups your normally going to be paying around for k cups alone this package give you k cups for a great price the hot chocolate itself is great tasting and can be used on mostly all settings for the b except for the travel mug low in calories and great tasting defiantly a must have if you own a keurig brewing system
positive,9/3/18,not too sweet the best k cup hot chocolate i ve tried thus far the kids loved drinking and making the hot chocolate
positive,10/11/19,great taste and does not have the weird chalky after taste that other hot cocoa k cups have i ve tasted several and this by far is the better one but i have to say anything larger than oz tastes a bit watered down will definitely purchase more but at the rate my family downs these we are probably going to stick to the powdered hot cocoa to be more cost effective
positive,8/11/19,i love the flavor that this hot chocolate has it is very rich and smooth have tried other brands but did not get the results i wanted i will definately be ordering from this company again
positive,25/10/21,after trying many of the other hot cocoa k cup options i find that the grove square product tastes the best for my personal taste i find that brewing on the medium cup size setting creates the best taste just add minature marshmellows and it is a great treat however this is not hot chocolate which may be a turn off for some tasters
positive,28/9/18,bought this as a gift and was told it tastes really great too bad i don t have one of those machines otherwise i d try them out myself i might have to consider getting one if you really like it you can save some money by subscribing to it for automatic deliveries and to make sure you don t run out
positive,29/7/19,out of all of the hot chocolate kcups that i have tried this is by far the best one not weird aftertaste and not watered down tastes amazing and priced fairly what more could you ask for
positive,26/3/20,for those who do not drink coffee this is a great compliment to the teas and ciders also available for your keurig
positive,24/2/20,i am very pleased with this selection i have not tried the other hot cocoa brands for keurig but this one is awesome i bought the milk chocolate
positive,27/3/20,the hot cocoa does have a sugar substitute in it but as far as i could tell wasn t strong enough to leave that bitter aftertaste you get when they put a lot of it in the ingredients if you have a very very sophisticated palate perhaps you could taste it a little but it doesn t take away from the taste of the cocoa so as far as i m concerned it wasn t an issue i would say this is on par with the type of cocoa you d get in a coffee machine which is fine because i don t hate coffee machine cocoa i have only tried the peppermint so far and it tasted like peppermint what can i say that s what it s supposed to taste like
positive,2/12/20,the price was as fantastic as the taste so convenient to make and no messy powder that is hard to dissolve no major cleanup to deal with either highly recommended
positive,20/11/19,in my trip through the health area of my local food market i stumbled upon enjoy life boom choco boom dark chocolate bar i just can t resist trying things such as this into the cart it went it s rather good it says it s dairy nut and soy free and i ll take their word the question is taste well it s a good tasting bar i have a couple others that i would regard higher but this one is quite good it s a bit high in calories per bar but has no cholesterol or sodium not bad i ll pick it up again gary peterson
positive,2/12/20,i ve ordered most of the cheaper tea s etc add on teas and all have been great both in terms of flavor and value i cold brew using disposable tea filters closed with toothpicks in takeya airtight drink maker pitcher jug set of two and it works wonderfully those jugs are great even better if you can still find them half price at costco i m glad i ordered this when i did the price has more than doubled i d still say it s a great value this is my go to tea when i want something with a little more flavor than regular black tea i don t sweeten my tea but i think this would be a perfect sweet tea for a hot day the orange flavor is very palatable unlike some others it s noticeable without being pungent or artificial it also isn t spiced like many other orange teas
positive,11/12/19,i got this for a gift for my father and he loved them i will probably get them again but only as a gift due to the cost of sausages
positive,20/11/19,this is the best dog food i have ever purchased and having been a dog training for over years i ve purchased a lot we first tried this food when our new addition an week old german shepherd joined the family and we wanted to keep him on a natural dog food with any purebred dog health can be an issue and you don t want to fill your dog with by products and plant fillers from day one this food is praised by unbiased pet food reviewers and i don t understand why there isn t more publicity for this product our other dog a year old english bulldog with constant skin allergy issues was switched over when we discovered this brand and she has not had an allergic reaction since we didn t realize how much it had to do with diet her hair used to fall out in spring not just normal shedding but actual balding from hair loss but this has alleviated that problem as well now our shepherd is a year and a half old and he s eating this large breed adult lamb rice flavor he s not a big eater but he loves this food will definitely keep him and all future pets on this brand as long as they keep their standards as high as they are now kudos diamond for making a wonderful natural dog food side note i would never buy regular diamond brand food if the bag doesn t say natural on it the standards they are kept to are way lower and the quality suffers immensely stick with natural it s a couple dollars more at most and your dog will be happier and healthier and live a longer life isn t that what we all want
positive,28/6/20,these are better than the usual canned fish filets tastier and not dry there are no bones or skins i worried about mackerel but they are much nicer than say kippered herring filets or sardines in oil it s easy to pour off the olive oil if that is a worry but you d be losing something that is also tasty
positive,8/8/20,ordered cases on different dates and got them within days cannot find these in the stores so please keep them in stock make for a great meal with some veggies or a salad and this type of fish with omega s is good for you
positive,20/11/19,month old loves to eat them on the go they seem great for a healthy quick and easy snack
positive,5/5/21,slightly crumbly but overall a very good cookie in my opinion very similar to chips ahoy but more airy less dense
positive,2/12/20,this sauce is very good on anything you cook or grill or you can use it as a dip for veggies etc it has just enough heat to make everything taste better
positive,20/11/19,i had brought this as a dipping sauce for dumplings and egg rolls i made at home it taste s great and i think it the same sauce i get at some thai places because it tastes the exact same
positive,9/10/21,several gevalia brand coffee s have been among my favorites for years velvet noir signature blend traditional roast etc the breakfast blend is my go to every day grind it s got a perfect blend of bold rich taste terrific aroma and full taste with very low acidity and harshness just incredible coffee
positive,6/3/21,these chews are tasty and chewy the price is excellent for what you get we have plenty around for ourselves and to share with family great treat for little kids plus they are good for you with no added junk just licorice great buy great taste
positive,12/2/21,for those of you who like love black licorice i seriously recommend this product i eat it because i love black licorice and only recently found that what i have observed is now reported by nuitionists as well these is evidence that black licorice is an aid to those with constipation it comes in other flavors too but the medicinal effects only come the black
positive,2/12/20,this is excellent green tea it is just a little spicy and very flavorful green tea is so good for you you won t even miss your morning coffee and you are helping children when you buy tea district children s tribute tea
positive,20/11/19,the content has been consistantly good the calamares have been tasty the price was also very reasonable
positive,25/6/21,at my local costco store i bought pace salsa numerous times the salsa tastes feel rich and i love the jalepenos pace puts in the salsa spicy but not too the point where i m sweating and can t enjoy my salsa and chips the salsa doesn t feel watered down and this is a great go to salsa choice
positive,17/3/20,water based sardines without salt is awwfuul not bad of a product here far superior to the types i normally purchase at stores
positive,20/10/21,i m on a very low sodium intake mgs per day and these are great good taste and low sodium i just put a little mustard on them and yum
positive,21/7/20,i found out about these from a co worker they are delicious low calorie and pack some protein eating these rather than my usual pretzels and chips helped me slim down i get them by the case now from amazon since it is a better buy and my supermarket doesn t always carry them
positive,22/2/21,i ve been gluten free for a little over a year and i ve struggled with finding tasty and affordable alternatives to my favorite foods the great thing about this mix is that it s really easy to make affordable and the pancakes are so tasty my children do not object to eating them saving me the time of making two batches of pancakes if they didn t see me eating them i don t even think my kids would notice that they are eating gluten free pancakes
positive,8/6/21,it s great i actually used this to make gf donuts the other day i love how convenient it is it s so hard being gluten free so this is god sent for how many things you can make with this i have celiacs and i haven t had any sort of negative reaction to this i would definitely recommend this for anyone who can t have gluten but still wants things like pancakes and waffles and donuts and other fun things
positive,2/12/20,if you only knew bisquick gluten free gf is by far one of the best options out there for people with celiac or sensitivity to gluten i honestly don t know how healthy it is for you what i do know it that it is a great option for people trying to eat as normal as possible this gf option has been a great meal saver for my wife who this last year was diagnosed with celiac and got sick in tired of tasting gross tasting gf options or super simple meat and vegetables options for meals we have made all types of breakfast items biscuits even fried food chicken tenders mozzarella sticks fried fruit we bout our own little frier http www amazon com dp b nq q ref as li ss til tag talkinhome camp creative linkcode as creativeasin b nq q adid xk hzpjrkaed hewp in short it has not only been a great option but also has been quite tasty allowing my wife to make one meal for both of us not worrying that it will taste bad to me hope this was helpful
positive,20/11/19,neither myself nor my husband can have any type of corn products but we love cornbread this mix makes biscuits that taste just like corn bread to us nice to find an alternative that tastes so great appreciate having this order size option as well since it s often missing from grocery store shelves
positive,25/1/21,finally a great and easy gf option for pancakes waffles biscuits etc from bisquick both of my kids have celiac and absolutley love this stuff wish the container was bigger but we re just happy to have better tasting options for breakfast now thank you thank you thank you can t taste a difference but the rest of the family uses the cheaper stuff
positive,1/7/21,gluten free goes mainstream with the addition of gluten free bisquick general mills does a good job making the gluten free version of their famous brand are you gluten free do you know someone that is an estimated million americans are affected by gluten the protein found in wheat barley and rye grains and most do not even know it gluten is a toxin for many especially those with celiac disease autism diabetes multiple sclerosis crohn s disease and a host of other gluten intolerant and gluten sensitivity issues it is quite challenging for those following a gluten free diet to find and afford products that are gluten free wheat is one of the most prevalent ingredients in the american diet find the best tasting gluten free foods at exclusively we have been serving the gluten free community for over years
positive,30/9/20,my family loves bisquick pancakes my kids did not notice the difference from this product and regular pancakes the only problem is the price i will try pamelas this week price seems more reasonable
positive,15/3/20,our family has been wheat free for years and gluten free for so we ve tried just about every mix out there i just found that bisquick has a gf mix while in the grocery store and decided to give it a try this is definitely the best mix that we have ever tasted smooth not grainy i don t know that side by side with regular wheat pancakes that you would notice the difference
positive,6/7/21,i have been gf for the past year and have tried all sorts of flour alternatives this one is certainly the best and the best part about it is you can substitute it for any creation that calls for original bisquick the best so far is the waffles that you can make following the directions on the back i will be ordering again my only complaint is that the boxes are small compared to the other boxes of bisquick available on the shelves
positive,29/6/21,can as be used to make cookies even egg free i just used the mix enough apple sauce to make a batter some coconut butter and added vanilla and cinnamon and baked turned out soft delicious cookies with only minutes from box to the oven however even wallmart carries this for about one dollar per box less than here
positive,29/6/21,ok i just bought bisquick gf and the first thing i tried to make were the drop biscuits recipe listed on the box these are not the kind that are rolled out cut these are drop biscuits the results were very tasty the taste of this gf bisquick is very much like the original but the taste is not as tart as the original if you want a similar buttermilk taste you will need to use buttermilk instead of milk in the biscuit recipe i noticed something else that was odd and might be a problem for anyone new to cooking it seems that the amount of mix called for is not quite right i read the side of the box and it claims that there are cups of mix in the box servings of cup each the biscuit recipe called for cups of mix i measured heaping teaspoonfuls into a measuring cup and i don t even have a cup of mix left in the bag i know this mix doesn t have wheat flour and maybe that kind of flour measures differently maybe if i dug into the bag with a cup i would have used less but the recipe came out right so there must be a misprint on the box i am assuming i measured properly because i have biscuits that can be dipped in gravy smothered with butter jam or sliced to make those yummy mcdonald s breakfast sandwiches by following the instructions i have a lot of biscuits if you are single or just cooking for two you might want to cut the recipe in half you will still have plenty and you won t go through the box so quickly this mix cost me around and i don t have enough left to make anything else without buying another box which i will because these biscuits are really really good still if you are watching your budget don t prepare more than you need about these biscuits yummy fairly golden because the recipe calls for eggs and they can be sliced with some crumbly edges just like glutenous ones without the eggs you probably won t get the nice eye appealing color even though they are drop biscuits you still have to cut in shortening or margarine if you don t have a cutter you will need to use a long fork that is more difficult so if you are a celiac that has been craving biscuits buy a cutter it will cost you as much as a box of this mix the biscuit recipe also calls for milk so if you want that nice tart taste that is reminiscent of the original bisquick you will need to use buttermilk the mix is made up of rice flour sugar leavening potato starch salt xanthum gum many mixes and goodies made with rice flour taste grainy bisquick has done a fantastic job with the rice flour it is not grainy at all i repeat it is not grainy at all for those of you new to celiac cooking using a starch such as corn potato or tapioca is normal and adds a lightness to the baked item that wouldn t be possible with rice flour alone leavening is simply baking soda or powder and is necessary for rising the sugar and salt are for flavor and consistency and yes they are necessary as for the xanthum gum it is a perfectly natural ingredient and it gives celiac safe baked goods a bit of elasticity acting as a replacement for the gluten you will find xanthum gum in just about every baked goodie made for people with celiac disease can you just make your own mix and spend less money sure but you will have a very difficult time finding rice flour as finely ground as the rice flour that is the predominant and main ingredient in this mix the other recipes listed on the box are for pancakes waffles strawberry shortcakes pizza crust ultimate chicken fingers and oven baked chicken you can find more recipes on their website i recommend this product for the taste i do wish that more mix was in the box for the price
positive,26/7/21,this mix made tasty crispy waffles using a standard waffle iron but the whole box only made waffles this would be a five star product for me if i could get more than one family meal out of it for the price
positive,21/10/21,my son just started the gluten free diet and i have tried some foods out there just seeing what he will eat he loved it i couldn t believe it at first but he kept eating i m really glad that i was able to find something that he loves to eat for breakfast my little girl has starring to eat it to and she says it taste good i buy it every time i run out because i love eating it too
positive,25/10/21,with all natural ingredients and no preservatives all i can say is fantastic there is no expiration date but i would eat this within a week or two faster if it s opened absolutely excellent you can freeze these with no loss of quality don t order if the weather is hot because they ship it in cool bags with cold packs instead of styrofoam with dry ice my orders usually arrive cool but not cold
positive,29/6/21,i gave this as a stocking stuffer to my husband to remind him of our last holiday in beautiful jamaica it has a truly tropical taste that is very unique and yummy
positive,5/7/21,this is such a great product from subtle flavors and aromas for delicate dishes to smokey salts for hearty cooking this is a great product for the chef who loves flavor and experimenting in the kitchen this is such a cool product
positive,17/9/21,i have bought this product before these snacks are crisp and great tasting also low in calories i recommend them highly they are shipped almost instantly and arrive within a few days
positive,31/7/21,this melitta decaf riviera sunset coffee has an excellent taste there is none of the weird aftertaste you get with some other decaf coffees it s a smooth mellow taste even a little sweet and with a hint of cocoa i really enjoyed this the grind is listed as extra fine but i didn t find it particularly fine myself when i grind my own beans i have a finer grind than this but i still expected a stronger taste from the melitta than i would from other store brands however the melitta decaf was actually slightly weaker than other store brands we have tried we like our coffee strong about cup ground coffee for to cups water using measuring cups this ratio was not quite strong enough for me with the melitta but that is easily adjustable the nice thing about the coffee is that even when i made it very strong the smoothness remained i will definitely be trying other types of melitta coffee in the future
positive,18/10/21,wonderful smooth satisfying decaf coffee with a fabulously rich flavor no chemical aftertaste like many decafs i ve tried apparently the swiss water process used to decaffeinate this coffee leaves flavor intact something i ve found terribly disappointing in other brands i ve been very impressed by the flavor dimensions of this riviera sunset blend served it to some neighbors who simply won t touch decaf coffee who were pleasantly surprised to find they actually enjoyed a cup of decaf no bitter notes my husband who usually complains fervently about the flavor of decaf has been asking for a cup of this every evening after dinner believe me this alone is quite an endorsement i love using my zojirushi cd wbc micom electric liter water boiler and warmer champagne gold for coffee tea and cooking i brew my coffee a cup at a time with an individual melitta brown paper filter melitta cone coffee filters natural brown no count filters pack of and filter cone similar to this one ready set joe mug and found that the extra fine grind of the riviera sunset blend imparted an unusually rich deliciously multidimensional flavor much fresher than conventional by the pot coffee this method also allows me to brew strong coffee for me and a milder version for my hubby take time to bloom the grounds first add a little hot water to the fresh coffee grounds moistening completely and then wait about seconds before brewing for best flavor this goes for any coffee melitta s riviera sunset decaf blend is enthusiastically recommended by a coffee snob you ll love it as is no sweeteners or creams needed to disguise this wonderful flavor i look forward to ordering more update just ordered my first pack through subscribe save great deal for some delicious decaf
positive,29/6/21,disclaimer i m a coffee addict i m also a starbucks addict so i ve become a bit snobby about my coffee preferences and can t stand the economy stuff i ve had regular melitta coffee before and was favorably impressed by it so i decided to give the decaf version a try especially when the weather gets cold i like a nice hot cup of coffee in the evenings and don t particular want to be tossing and turning hours later the riviera sunset decaf coffee is an excellent decaf for those times you don t want the real thing it had a nice rich flavor with no bitter aftertaste while i continue to prefer the real thing on most occasions i m glad to know there s a good flavorful substitute for when i don t want caffeine
positive,16/9/21,i ve tried to give up my coffee habit but it just hasn t been easy dh and i did manage to switch to decaf a couple years ago so i suppose that s something i m a moderate coffee drinker i like cups of hot joe to get me started in the morning and love a nice chilly iced coffee on a hot afternoon this melitta riviera sunset decaf is smooth and doesn t have the bitter aftertaste that i dislike in one of the leading coffeeshop brands the flavor is great and i ve enjoyed it both hot and iced
positive,24/8/21,this coffee smelled wonderful while it was brewing my husband drinks a lot more coffee than i do and he agreed that this is a great tasting coffee we are looking forward to trying melitta s other varieties
positive,24/6/21,this is the best decaf my family and i have tried in a long time it s smooth not bitter and has enough flavor without being too strong like some other brands i ve tried i like that it s decaffeinated using the natural swiss water process instead of chemicals that s a big plus for me because many brands don t tell you how they decaffeinate their coffee i usually buy whole bean but this ground is so nice and fine and it saves me time having to grind it and get it just right i d suggest following the instructions given on the bag for the best taste seal tightly and store in the refrigerator to keep the flavor this is one i ll be buying again
positive,27/9/21,i have had to cut back on caffeine recently because of heart palpitations that seemed to be made worse by all the coffee i drink cups a day maybe so i am mixing melitta colombian and decaf i substituted this for the other decaf i have been drinking and found that it has a rich smooth taste very little to none of the burnt taste that decaf often has the price on amazon makes it a pretty good buy as well i don t care for the packaging however i couldn t get it open without cutting the top and then i had to transfer it to an old coffee can to store it with all the mess that that entails if it were in a can i would be more inclined to buy it but the taste for a decaf is quite good
positive,29/6/21,hands down by far the absolute worst tasting tea i have ever had and i have allot i am an avid tea drinker and i just can t get it down the benefits are supposed to be amazing so i ll keep it around to water down and sugar up but wow it s bad so strong too tastes like dirt that s been pissed on in the woods
positive,5/8/21,my husband and i both like coffee with rich flavor and good taste but we do not like the bitter or burnt taste some coffees have this community hazelnut has excellent flavor we make it fairly strong and are very pleased with this coffee
positive,29/6/21,the sinus buster tea had an interesting aroma when seeping it s taste is acquired not offense at least to say more like burnt bark or really overheated coffee i had no drainage of my sinuses while drinking one cup of the tea the next morning i could feel relief of pressure and pain i would prefer this product over any inhaled sinus relief agent as a plus all the ingredients of the tea are on the package in english nothing unknown
positive,11/9/21,my husband has to limit the amount of sugar he takes in and these contain no sugar and they taste great
positive,12/8/21,i had coconut trees growing in my backyard in southeast asia and enjoyed drinking coconut water right from the coconut itself taste nirvana real coconut water with pulp is the closest to the real thing that i ve found
positive,31/7/20,great sauce used in many jamaican restaurants to help with the heat of the jerk seasoning most use walkerwood jerk seasoning to make the jerk and pour this on later on the jerk or the rice
positive,31/7/20,i don t eat chips often but when i do these are some of my favorites they have all the flavor and texture of traditional tortilla chips but it is the subtle lime flavoring that makes them special the lime flavoring appears to be a seasoning that has been dusted on some chips seem to have barely any flavor and i find myself looking for those with the most still none of them have quite enough for my tastes i wish that these chips had more that just a hint of lime
positive,13/6/20,i ve tried tons of gf pancake mixes i could choke on most of them or just decide not to ever eat pancakes again these are so moist and delicious my year old grandmother was just diagnosed with celiac disease she loves them too my wife and children who are not gf also love them m
positive,26/9/20,i was expecting hard tasteless healthy cookies it is soft a little chewy and yummy very tasty
positive,17/10/20,these are excellent they taste great and are just the right size two can make an on the go breakfast that is tasty and good for you the larger size breakfast cookies are just too big of these are perfect my husband had gotten out of the habit of eating breakfast too much trouble but since i bought these he is good about grabbing one or two on the way out the door
positive,14/12/20,i think this is a really good deal i seal it up in a rubbermaid container and just scoop it out to brew good stuff
positive,29/5/20,i normally purchase already grown containers of cat grass at my local pet store however the last few pots developed bugs in them which just wasn t sanitary i bought these seeds from hirts and they grew insanely fast my cats love the taste i ve already bought another pack so i can re plant once the cats finish off this batch
positive,9/12/20,i love these they really taste like a soft pb j sandwich and you can bring them anywhere kids would love them too i hope they re available again soon because i m running low
positive,4/8/20,since republic of tea discontinued their bing cherry vanilla tea i was looking for a replacement the flavor of this tea is very different from republics it s better the smell is very rich like toasted vanilla and cherry it almost has a coffee smell but not quite i don t like coffee but this tea is incredible glad i found it best of all the price
positive,31/7/20,this coffee was delicious i actually purchased it as a gift but since i paid for lb of coffee i tasted the freakin coffee it was so good i meant to purchase the light roast but accidentally ordered the medium it was full bodied and delicious totally lacking the high acidity that you find with most commercial coffees i can t afford pure kona all the time and normally buy blends but this coffee is the delicious gourmet coffee you need to buy and keep for company or to treat yourself now and then
positive,13/6/20,key lime pie is one of my all time favorite desserts when i heard about this gum i was definitely a skeptic i figured it d taste more like just a standard citrus y mint gum i was wrong this definitely tastes like real key lime pie filling actual key lime flavor with a milk sweet taste that s not too overpowering the flavor actually lasts for quite a while too though it s much more powerful within the first minutes try it
positive,21/11/20,i loved the flavor and the fact that it was so long lasting everyone in the office eats it now we only eat half a stick so we are not sitting around with a big wad of gum in our cheeks but so far i have not been able to outchew this gum for flavor if you like a bright citrus y taste that is not too overpowering you will love this if you like a more minty gum then go for the mint chocolate chip flavor of this gum
positive,25/5/21,like other reviewers i had low expectations for this gum but was happily wrong i love key lime pie and lime flavor in general when first chewed this gum has the tangy bite of key lime with a creamy sweetness and a hint of graham cracker crust flavor after the initial flavor burst fades there is that surge of artificial sugary sweetness that occurs with some brands flavors of sugarfree chewing gum but the surge isn t as overwhelming or long lasting as it is with some sugarfree gums once that fades the gum has a mellow subtle lime zest flavor i really like this gum
positive,25/5/21,i just like all the other reviewers love this seasoning i have been making cajun catfish with this seasoning for about years i have tried other seasonings when this one was not available but it s just not the same if you want to try my recipe it s very easy i melt butter and brush the catfish fillet with it and generously coat the fish with the seasoning meanwhile i preheat a cast iron skillet when the skillet is hot i put in about tbs olive oil and than about tbs of butter and fry the fish to a golden to dark brown on each side about minutes and add some more butter if the pan becomes to dry after turning the fish during this i make a pot of spaghetti my wife likes angle hair after the pasta is done drain it and remove the fish to a platter turn off the heat under the skillet add a little more olive oil and butter scrape up the bits of fish left on the bottom of the skillet and dump the pasta into the skillet and mix it around to soak up the buttery oil than sprinkle some more seasoning on the pasta and serve with the fish everyone love it to give this dish a little color you can add a bag of fresh spinach to the pasta water during the last minutes of cooking or stir in a small can of diced cajun tomatoes after you put the pasta in the skillet or use both hope you enjoy it if you try it
positive,20/1/21,i have been using this spice mix for many years but i have found it hard to find lately i decided i would check amazon and i was very surprised to see it available i am a fairly good cook and i have developed some easy dishes using this mix and it is very unusual and tasty a pack is a lot of this spice but it does keep for years and i use it quite often give your family the kick it deserves with luzianne cajun seasoning
positive,8/2/21,i bought this for my month old grandson to try he loves it i m so pleased that i am ordering it for my infant great niece and also for part of an all organic baby shower gift this food is inexpensive convenient and organic best of all he likes it i m setting up the recurring delivery method for my grandson correction the product i ordered two weeks ago was a case now the cost is that s quite a price hike is there any way to be notified if the price goes back down
positive,10/2/21,liked the baby food yes for myself p really tasty and smooth consistency for an organic treat except the peaches and apricots not soo much nice flavor and such really good though and timely shipping excellent buyer
positive,9/10/20,this is the best tasting brown rice i have ever had kind of a nutty flavor this is the only rice i have ever had that tastes great all by itself
positive,31/7/20,here is a great way to get that tast of your childhood without all the sugar even without blood sugar problems i want to cut back on any excess sugar this allows you to have a drink option other than water with a perky taste that is low calorie and sugar free parents do not tell the kids and just serve it they will never know the diffrence its that good
positive,13/6/20,i ve been searching for alternatives for high calorie high sugar drinks after tasting many different products this one is my favorite by a long shot i can t believe it has no sugar at all the little packets make a nice quantity of the beverage some of the other brands i have tried gave me heartburn or they weren t sweet enough this one is perfect i tried the cherry flavor also which is good but not as good as the tropical you have to be careful with spilling it because it does tend to stain but any traditional stain remover did just fine at preventing the stains from setting in to carpet clothes and countertops ditch the sugary alternatives and you can save hundereds of calories per day just by using this instead cutting calories just became a lot more easy edit i still use this product multiple times a day it s great to have a premixed drink in the fridge that you can go to that tastes great and you don t have to worry about calorie intake or getting the kids all hyped up from sugars i also took packets on vacation and mixed it on site saved time and money instead of stocking a fridge up when you would just have to throw away the unused portion at the end of the trip i just wish they made a orange and maybe a berry flavor as well
positive,5/12/20,the tropical punch flavor tastes just like i remember as a kid easy to use and fully dissolves in cold water although i ll use a chopstick or knife to stir the mix while the water is filling
positive,1/11/20,i have been having blood sugar and yeast issues and i ve had to cut out sugar i had never tried sugar free kool aid before so i was a bit nervous about this one luckily i found the taste to be really good even my picky kids love it i love the fact that these come pre sweetened in individual pouches you just tear one open and stir it into quarts of water it couldn t be faster or easier it even dissolves well in cold water i just ordered a case of the cherry flavor too my kids and i can t get enough of the tropical punch flavor so we re excited to try cherry too
positive,23/1/21,i got a case of yuban cans from amazon for an amazing price and now that i ve been reintroduced to yuban i m sticking with it it s colombian which is the coffee i prefer anyway but yuban must have a special formula for roasting and grinding that results in such excellent coffee cans have the foil seals that you can peel off so you don t need to use a can opener and of course plastic lids to reseal sniffing this coffee as i scoop it into my coffee maker is half the delight just so excellent and suits my tastes perfectly buying the case is very convenient too
positive,31/7/20,and a great price from amazon my wife and i had dinner last night at a very high end restaurant and while everything was magnificent we both thought the coffee wasn t as good as our yuban i often wonder about starbucks whose coffee i find undrinkable my son says it s an acquired taste
positive,13/6/20,bought these at a local store due to the great ingredients with none of the bad chemicals and have been waiting for them to be in stock here i ll definitely buy more when they are available as they are the best shortbread cookies i ve ever had my son agrees and i love that they re basically as good as you could get if you made them yourself with ingredients you can pronounce and won t kill you so delicious
positive,1/12/20,i buy these at a local grocery store not from amazon com they are absolutely lovely light and crisp they re like naked cheetos that are actually fairly healthy they can be topped with most anything sweet or savory great for midnight snacks afternoon snacks or crumbled up in tomato soup at lunch or dinner wish they d make them in flavors they d beat the pants off most diet snacks i ve ever seen
positive,30/1/21,since i am counting calories i find wasa crisp n light very tasty you can eat three of them and feel like you are eating a lot more than you really are i think the taste is great and have told all my friends about them
positive,11/1/21,my wife always made her own gravy from scratch and is good at it however this gravy is fantastic idiot proof even i can make it and reminds me of my grandma s cooking my wife loves it and this will definitely be a new staple for our cupboard
positive,31/7/20,awesome tasting tea in a oz can i highly recommend this product because it taste great and doesn t cost a lot
positive,13/6/20,i make an extended butter using this oil water and liquid lecithin it is just the best tasting spread ever and much healthier because of the walnut oil i keep mine refrigerated to preserve that wonderful taste and aroma it tends to settle out so be sure to shake it before using to get the full flavor and consistency i didn t know to do this on the first container and when i got to the bottom it was very thick almost sludgy with the roasted bits amazon s price is pretty fair although i can occasionally find it locally tj maxx a bit cheaper but i must say ordering from amazon and getting it shipped straight to me is very convenient i ve never had any problems with damaged or leaking containers on this product well maybe a small dent in the metal but that s all
positive,14/1/21,so happy i got this on a subscription i might even have to increase the frequency that it is delivered i ve used it in everything from scrambled eggs to brownies it s not mild like olive oil but it has enhanced the flavor of everything i ve cooked
positive,7/12/20,this oil has a wonderful mild roasted walnut flavor that i found irresistible in a salad dressing it will now be my go to oil for homemade dressings there is a recipe for vinaigrette right on the back of the can bought it because it s omega content is second only to flaxseed oil plus it s made in california definitely buy it on amazon so much cheaper than the grocery store
positive,5/5/21,the first moment you bite into this cracker you will notice the difference this tasty crunchy organic cracker is perfect with soup or salad it is certified organic using quality ingredients the cracker is dry not greasy or oily like a typical potato chip comes in several different varieties and flavors recommended
positive,23/11/20,this is a terrific baby food it has beef and spinach and tastes great it was the first meat baby food my son would eat i tasted it myself and it s quite good
positive,29/8/20,my daughter loves this she is picky so she doesn t always eat as many healthy foods as she should this flavor gives her the vegetables and protein that she needs it is a little bit grainier than other stage foods but still very usable for babies over months
