Sentiment,Time,Text
positive,26/6/21,"If you love the flavor of toasted pecans, this coffee is for you.  Great flavor, good coffee taste.  It was very easy to brew the right strength. What a pleasure to wake up to the smell of toasted pecans and freshly brewed coffee! This is the second time I've purchased this coffee and I'll definitely do it again."
positive,25/5/21,I received a small box of these Ginger and Honey crystals and I fell in love with them! What a great way to bump up your cup of hot tea. They are strong and I would recommend starting with a small portion. I ordered two bags of thirty packs and now my Daughter in Law wants a 30 Pack. Love It!
positive,7/9/21,We can get these crackers locally but the price is a lot higher.  I absolutely love these crackers and they have a deep rich cheese flavor.  I will continue to purchase these crackers from Amazon to complement any holiday.
positive,15/7/21,"I'm thrilled with this extract. I ordered it on a Tuesday night and had it by Friday afternoon. It came wrapped nicely in plenty of bubble wrap and tissue paper and was accompanied by a nice little note from the seller thanking me for my order.<br /><br />It smells wonderful. It smells just like cocoa powder, and I use it in all my baked goods and even savory foods. Added to gravy it gives it that little something extra, and it's phenomenal in whipped cream, cookies, brownies, sweetbreads, cakes, even coffee and hot chocolate. It's not a sweet extract so it gives some depth to foods without adding additiona sugar. I will definitely be ordering this in the future and definitely ordering from this merchant again. I am very impressed with the quality and the customer service provided!"
positive,3/6/21,"Very flavorful and gives amazing taste to salads and food in general. Just a pinch make a huge difference in the way your food tastes like.  This is the only type of salt I am using since I discovered it. I put it on meat, fish, veggies, salads, soups,etc. Everything tastes better with this salt. I wish they would offer it in bigger sizes. I usually order 4 at a time so they last for a while since the size is small. You will not be sorry for ordering this salt."
positive,27/9/21,We love these little figs.  They are a great snack and a pop in your mouth size. Will definately buy them again.
positive,19/6/21,"I got this for my kids easter basket just to have something different and they loved it.  It tastes great and even travels well.  This is a great treat to take in the car or stick in a purse for that time when you are craving ice cream but can't have it."
positive,25/5/21,"True the flavor doesn't last for a long time, but it tastes great and lasts long enough!"
negative,7/9/21,First let me say I am a huge fan of endangered species chocolate.  This is my first time however trying this particular mixture.  I love orange and chocolate as a combination but this one definitely falls short.  Unfortunately from what I can gather and the type of bitterness it is I am guessing they add too much of the pith while creating the orange oil.  It has a smooth delightful start but the more you eat the more pronounced the bitter taste becomes.  I am disappointed by the purchase and will not order this type again.
positive,3/8/21,"I use this treat as a reward for getting on the grooming table.  My three dogs ""line up"" when I pick up the grooming brush.  What a treat!"
positive,5/9/21,"Very good. Tastes like Original Jack Links only with a little more flavor. Very tender and not dry, but a little on the salty side. The bag is HUGE though and there is a tiny amount in the bag! It's disappointing."
positive,25/5/21,"After having been diagnosed with a thyroid nodule, which later turned out to be cancer, I thought I had better try to get more iodine in my and my family's diet.  After researching some, I found that Dulse is a great natural source of iodine.  I tried a package of this, and found that it is pretty good.  The package came with a suggestion to stir-fry it a few minutes in a hot skillet, to make it like ""chips"", which I tried.  I and my family enjoyed it much better that way.  The quality of this dulse is great, and the price seemed comparable with others I could find.  I ordered more of this, and am using it as a regular supplement to our diet."
positive,7/9/21,"This is a must have snack.  If you like lemonheads and almonds you can't go wrong.  I found these in Walgreens so I decided to give them a try.  I was hooked!!!! They are addicting.  I have been looking all over for the Lemonhead Almonds.  Luckily, Amazon came to the rescue and I was able to purchase two bags.  You won't regret buying them.  Yummy!!!!!"
positive,11/9/21,My son loves this food combination and eats it without any complaints. The ingredients are simple and the taste is straightforward - no funky baby food smell like the normal food in jars often has. I will buy again and again.
positive,13/7/21,The taste of this Balsamic Vingear is very good for the price!!! Vinegar comes in a spray bottle wonderful for salads & cuts down on waste when you added to anything else!!! Vinegar comes in a six pack each bottle 8.5 Ounces.Price $33.25 for six pack but some of the Very Best sells for Over $100 a 4 Ounce bottle. I never tasted that Quality but like I stated earlier DeLallo tastes deliteful & its made in Italy!!!
positive,22/7/21,"Being diabetic, I always carry one of these little delicious, no added sugar snacks in my purse, in case I need a pick-me-up to prevent low blood sugar. Another thing in its favor is this snack is gluten-free. Ordering from Amazon is fast, and they always seem to have the food products that I need."
positive,22/6/21,"These cookies not only taste great, but they are prepackaged so you can just throw them in a lunchbox.  When you have a child on a gluten-free diet, saving time on food prep is always appreciated.  They are definitely a favorite in my house.  We love them.  They are small in size, but are the best tasting chocolate chip cookie so far that we have found gluten-free."
positive,28/7/21,"These chips make a wonderful snack.  They give you the crunch and saltiness that you need at times, without a lot of calories.  They also contain protein to keep you from getting hungry again until meal time.  They came in a single serving size package which is nice when you are mindful of portion control.  I would order them again."
positive,13/10/21,These treats are great.  The dog is crazy about them.  They are small but he really likes them.  You can also use them to conceal small pills if you need to give your dog medicine.
positive,19/2/21,"I ordered the hot mix by mistake because I didn't read carefully enough. It didn't matter this mix is great and not burn your face off hot, which I hate.  Super easy and quick to make and very tasty.  Highly recommended."
positive,14/12/20,"These pistachios are a ton better than you can get at Trader Joe's. High quality and great taste."
positive,14/12/20,"These were the best, and somehow fresher-tasting, that we have enjoyed, yet!  A good buy!"
positive,19/2/21,"It tastes great. I've only used it as a supplement and not in cooking. Also, Some people had given concerns over packaging, but mine was completely fine."
positive,10/1/21,"This curry paste has a geat taste, we use it in soups, stir fries, vegetable dishes and anything you would like to add some extra zing to."
positive,26/3/21,If you like spicy...then these are the snack crackers for you. So hard to find ANYWHERE ELSE...a really good price on here!
positive,24/3/21,"Amber, our Golden Retriever, ate this food right up.  She gave it 5 stars and said it was delicious.  We noticed that the food is ""puffed up.""  That's neither good or bad, just an observation.  I suppose if you have limited storage space, it would be an issue.  The food we normally give her is definitely more compact, and less airy."
positive,24/2/21,"I bought this Vita Coco 100% Pure Coconut Water for my husband. He loves it! He tryed all different kind of coconut drinks, but there were with some preservatives and other junks (there were not tasty at all). This one taste great and is healthy!"
positive,19/2/21,"I love this stuff! I could drink it all day long! Nice and smooth going down and extremely refreshing! The amount you get for the price is just perfect. I have caught flack because it is ""expensive"" but this is the best Coconut Water on the market."
positive,14/12/20,Shipping was fast. The taste is great and reminds me of drinking from a real chilled green coconut on the sidewalk in Thailand.
negative,19/10/21,"This is mostly dry croutons with very little flavor. I need to try to find some way to salvage this mix as no one will eat it the way it is right now. I was expecting something more like Chex Party Mix, but was greatly disappointed. It should have much more flavor/spice to be enjoyable as a snack mix. As it is, it has less flavor than a bag of salad croutons or plain pretzels."
positive,18/5/21,"An other reviewer was right, these are better then wheat thins, and I bought those for a long time for the crunch.  I think it's the sea salt that makes them tastier."
positive,19/2/21,I have been trying to give up soda and I found that the Sparkling Ice Spring Water is a great Substitute. Love the taste!!!! Bob
positive,14/12/20,"Kraft homestyle mayonnaise is rich and creamy. A very good quality mayonnaise. I will certainly buy more of same. Previously I've bought mayonnaise that sits in the fridge for ages. Maybe for generations! This mayonnaise will go fast because it taste so good. I've used on tuna, hard boiled eggs and salad. I highly recommend."
positive,1/6/21,"I always have a case or two of Maruchan ramen in the pantry. Their shrimp flavor is especially good. I always drain the soup off the noodles before I serve them. I especially like it with some spinach sauteed with an onion and a head of garlic -- seriously, try it, it's remarkably flavorful and costs next to nothing. Or just the noodles with some chopped green onion to dress them up. Or with a little curry powder. I've tried Top Ramen in the past but prefer Maruchan."
positive,1/4/21,"This is a very good product and comes very close to ""fresh from the kitchen"" but breaking the clumps/adding the water to get the right consistency isn't as easy as one would think."
positive,15/4/21,"This is a very nice green tea.  I had to try it since I love anything mango.  The flavor is perfect whether its hot or iced or with some creamer.  It smells amazing as well, just like a real mango!  I'd like it if the packing was more eco-friendly like Celestial Seasonings, but its still pretty nice.  The packets are individually sealed and there are no staples on on the bag so you don't get any weird taste added to the tea."
positive,19/5/21,"My kids love Hamburger Helper so I figured this would be a great new product to try since anything with Velveta is good!  It was easy to make and only took a few minutes to complete.  The kids absolutely loved it and I thought it tasted great too.  My only complaint was that, visually, it was unappetizing.  It didn't look like the picture on the box.  It was kind of a grayish brown color and actually worried me a bit before I tried it.  Luckily, my kids and I don't really care how it looks so we all enjoyed it, but Kraft would benefit by working on presentation."
positive,19/2/21,"Having a busy schedule, I can appreciate an easy boxed meal to cook every now and then. I'd have to say I prefer this brand to Hamburger Helper because of the taste and the quality of the product. Instructions were easy to follow, the food was tasty and it's a nice back up to have in the pantry when you don't feel like making a meal from scratch."
positive,14/12/20,"My husband loves velveeta shells and cheese so we HAD to try these!! Very quick and easy. Don't need anything but the meat. But you may want to add a salad or some veggies for a round dinner! :)"
positive,28/7/21,"This is pretty tasty if you eat this sort of thing, and I'll admit it's a rare guilty pleasure for me.  As compared to the brand that is no doubt its main competitor, I thought this one tasted better, probably because of the already mixed almost-cheese sauce that is included (which also replaces the milk that's usually added).<br /><br />It's pretty much a toss-up in terms of nutrition, given that we aren't looking at a nutritional champ to begin with here.  As prepared, this one has 350 calories per serving, the other 310.  This has 140 calories from fat, the other 110.  This one has 850 mg of sodium, the other one has 810.  The Kraft Velveeta Cheesy Skillet comes out slightly ahead overall, with protein of 8 g compared to the other's 3 g and dietary fiber of 1 g compared to less than a gram for the competitor.  These differences are probably attributable to the ""cheese"" sauce.  The sauce also pushes this one over the edge for total fat, with 9 g for this one and 0.5 for the other.  After the ground beef is added, the difference is 25% of the recommended daily amount vs. 19% (virtually none of it ""good"" fat in either one).<br /><br />It is significant that although both brands claim zero transfat, both also list partially hydrogenated oil as one of their ingredients, meaning they certainly do contain transfat, just less than the half-gram per serving that would require full disclosure.  If you eat the whole package - about 5 cups, so realistically with a dinner and a leftover lunch or two, you easily might - you could get whacked with as much as 2.4 g of transfat, not to mention the saturated fat in the ground beef you add to both.  At 800+ grams of sodium, you probably need to skip another meal that day to avoid going over the recommended daily value for sodium, too.  You might consider fasting that day if you plan to eat more than one serving!<br /><br />But, as I said, it's a guilty pleasure; by definition, that's not the most nutritionally sound choice that can be made.  In any case, all other things (price, availability) being equal, I will probably choose this one if I choose it again."
positive,29/6/21,"I was skeptical to buy this because I've bought ""cheap"" coffee before I'm always disappointed with its taste.  This tastes great and the environmental factor is just a bonus for me!"
positive,15/10/21,"I ordered this delicious Kadayif dessert for my sister's birthday with her present that I also bought it at amazon took  them to my parents house to celebrate at their house.everyone at the party enjoyed this delicious kadayif I served it with some turkish coffee it was the best dessert I ever tried everyone said where did I buy it from I said amazon of course they have anything and everything you want to get quality exceptional prices very low.My son told everybody that I live in amazon website because I'm there looking at it everyday to catch those bargains.Thank you amazon as allways bringing us the International flavors to our homes."
positive,20/7/21,"This was a very pleasant surprise. I was a bit hesitant when I read through the ingredients. Sure, it sounded healthy, but would it taste good?<br /><br />In a word, outstanding! Good crunch, flavor and just the right amount of salt. Great to see that there's snack foods available that are a lot better for you than the usual chips and nachos.<br /><br />The only problem is that everyone likes them, so they disappear quickly!"
positive,12/10/21,"I love tortilla chips, just good ol' fashioned corn chips with salt on them.  I was curious as to how these fancy tortilla chips would fare.<br /><br />Before even tasting these chips, the bag shows that the company is serious about freshness.  It's tough and a little slippery; I almost couldn't open it by hand.  The chips are little hexagons about 1"" in diameter, with the various seeds clearly visible in the chips.  While the corn flavor is dominant, the various other elements of these chips really blend well to give them a unique flavor.  They're not overly salty - indeed, if I had any quibble, it's that a little more salt would be appreciated.<br /><br />These chips would be an excellent choice for finger foods for a higher end dinner party, a date, or just an evening when you want to treat yourself."
positive,19/2/21,"I liked the flavor and texture of the tortillas.  They are not spicy, but the taste is not bland because of the olives. The chips are small and the serving size in the bag is just enough for a quick, satisfying snack."
positive,14/12/20,"These chip/crackers were very tasty... however people who have allergies or problems digesting corn - like me - need to beware. If you just read the front of the packet it seems as if they are made without wheat or corn. Not true, the main ingredient is corn."
positive,2/7/21,These chips are great tasting!  You have to try them if you like sweet potatoes.
positive,11/3/21,"I am munching on these chips as I type, trying to keep the salt off my fingers and from going on the keys. I like the way they taste. The flavors are mainly of stone-ground corn, but you can tell there are other ingredients, as well. There's a nice nutty aftertaste. I like texture, too. Just the right amount of crunch.  These chips aren't overly salty, either, another plus.<br /><br />Nutrition-wise, these chips rank among the more healthy versions.  There are only 140 calories in a one ounce serving, a lot less than the normal 200+ I see on similar products, and the amount of fat and sodium is a lot lower, too. It's got 3g of fiber = 11% of an average daily requirement. There are no trans fats cholesterol, preservatives, etc.  It seems that the FoodShouldTasteGood company made a sincere effort to produce as healthy a product as was possible given the ingredients and requirement to make something that tastes good.<br /><br />One reviewer said the chips were too hard and tasted stale.  My own experience was that the chips tasted fresh and were crunchy but by no means any harder or crunchier than a regular tortilla chip.  The expiration date on the bag is in November.  With no preservatives, it seems odd that the bag the other reviewer tried had an expiration date more than a year away.<br /><br />My only hesitation would be the price.  Currently these chips aren't in stock on Amazon and there is no pricing given so I would say you'd have to evaluate whether or not you wanted to pay that much for chips, even though they seem better for your health than other brands and they taste good, as well."
positive,10/4/21,"I just got home from a long trip and was faced with making dinner.  Luckily, the Velveeta Cheesy Skillet dinner was sitting in my pantry.  I browned a pound of chicken breast strips and followed the directions.  It was a quick and easy dinner for the family and everyone enjoyed it.  The ingredients come in 4 different packets - the pasta (orzo I think), seasonings, dehyrated broccoli and Velveeta cheese sauce.  After browning the chicken, just add the seasoning and pasta along with about 2 1/2 cups of water and cover.  In about 7 or 8 minutes, add the dehydrated broccoli and cook another 2-3 minutes.  Then remove from heat and add the cheese sauce.  My kids loved it and there was plenty for everyone.  I found it to be better tasting than Chicken Helper and easier to prepare.  My only complaint was the miniscule amount of broccoli.  It was more like a sprinkling of dried parsley than broccoli florets.  Of course, you can always add your own fresh or frozen broccoli or other veggies to make it healthier and heartier.  Overall, a good choice for a hectic night when you don't have much time to cook and a lot of hungry little mouths to feed."
positive,22/7/19,"Wanted apricots to try making gluten free granola.<br />While I would have preferred unsulphered apricots<br />they are so nasty looking I didn't think my family<br />would eat them!  Everyone loves these!  Very good<br />price too."
positive,2/2/20,I mix this seasoning with Hunts BBQ sauce and the mix taste great on chicken. The only problem this product has is that if the enviroment you live is a bit humid the seasoning absorbs the humidity of the ambient and hardens..
positive,2/2/20,"I've made these for friends (both gluten-intolerant and not), and everybody loves these! They do not taste like they're gluten-free! Excellent job by Nuffins to mix convenience with quality and health."
positive,31/8/19,"Great tasting, rich flavor, perfect for making a nice hot cup of Mocha. I bought this to test it against Hershey's syrup for my Mocha and there is an incredible distinct taste difference that is noticeable. This is much richer and tastes more like chocolate, and less sugary then Hershey's syrup."
positive,22/7/19,"Gerber's Peach Cobbler tastes amazing...just like real peach cobbler but without the added sugars and butter.  My husband and I tried it to see why our daughter liked it so much and we quickly figured out that it was the best tasting baby food we've purchased and at a great price."
positive,12/1/20,"This soup is quick and tasty. Microwaves in no time. Let it sit a few minutes so the tofu and seaweed can mature to full blossom. I purchased thinking it was a miso soup but it is not, at least related to the miso soups I get at my local oriental restaurants."
positive,19/2/20,Will definitely buy again. I sent this to a deployed soldier who shared it with the other boys and they all love it! Great flavour.
positive,27/11/19,"While these are expensive for the calories, they are one of few foods that can actually be eaten before strenuous exercises such as biking. I also like these at 2am when I am rolling out of my sleeping bag to summit a mountain. Very tasty indeed."
positive,12/12/19,"This is really yummy instant coffee. I like the fine, powdery texture. However, I am not convinced it is organic coffee.....as the amazon description states. The can does not say anything regarding organic ingredients. Maybe since it is produced outside the US, it's not labeled as such?? But, I will not be re-ordering due to that."
positive,26/9/20,These taste fantastic!! And Amazon sells them for a less expensive price than my local health food store! Thank you Amazon!
positive,22/7/19,"These grapes are very tasty, the right mixture of sweet and tart.  Very light and so good I ate the whole bag in 1 day,  I will purchase it again."
positive,2/2/20,"Coffee flavor is so personal.  I love the taste of this coffee. I gave one to a friend at work and he thought it was much to strong. He freely admits that he has no problem drinking the company supplied coffee that sits in the big metal coffee urn all day,  My other friend drinks this kona blend  black and he loves it. I'm not a huge coffee snob, I drink Maxwell House French Roast at home. I  look forward to having a good tasting cup of coffee at work and this really fits the bill. I put sweetener and cream in my coffee so it's important to get coffee that has flavor can stand up to the added ingredients..  Even with cream and sugar the flavor is bold and smooth."
positive,23/5/20,The CHocorooms are so good and tasty with no cholesterol!!!  The kids love them and they are a perfect size for them to think they are getting a lot of sweets.
positive,22/11/20,"These were pretty tasty! They dont stick in your teeth like other fruit snacks which is a HUGE plus, but even better they're all natural and good for you. I'll buy them again for sure. Soon-- when this box runs out."
positive,30/3/20,"You can smell the spinach! It seems fresh and tastes wonderful. I fed it to my 2nd son when we were on the go during his babyfood stage and gave it to my preschooler as a snack. Now both often reach for these as a snack and I'm happy to offer them something other than cheerios or graham crackers when we're on the go."
positive,8/7/20,My son loves these pouches. It is a quick and easy way to get fruits and veggies into a picky eater. He loves the flavor and will grab these from me and eat the entire pouch.<br /><br />I love that it is organic and healthy. The fruits overpower the veggies which helps in making the flavor more acceptable to younger children.<br /><br />It is easy to grab on the way out of the door as a quick snack or as a complement to eating out.<br /><br />I highly recommend!
positive,4/1/20,"They used to carry a large jar of this at a local store, but I never saw it again after a few years ago and was deeply saddened. It is delicious with brie on a cracker (though I found out I am allergic to dairy so no more for me!) but it can also be used as a glaze, eaten on french bread, toast or in spoonfuls from the jar! I love this stuff. I only wish it came in a big tub that would last you the rest of your life."
positive,30/1/21,"This was the first time we've had tings - a friend told us about them and since since they ended up being 2.17 per bag - we gave them a shot.  My daughter has a severe milk intolerance and I have a wheat allergy - and it's rare to find something delicious that we can both have.  My daughter is 2 years old and can now enjoy cheetos just like her friends - and they taste wonderful!  I'm so thankful for products like these that taste good, help us feel normal, and are affordable!  If I could give 6 stars I would!"
negative,2/11/20,"The chips had an odd texture, tasting nothing like a corn chip. The seasoning was more of a salsa flavor than a cheese. It was even difficult to give these away to people"
positive,17/10/20,"Since I'm vegetarian I don't use meat with this, but rather a bunch of portobello mushrooms and a whole onion.  Turns out fantastic and the leftovers are even better the next day.  Could use a few more noodles in the box, but I just buy egg noodles separately and add a few."
positive,22/7/19,I had these when in the Phillippines and then when I came had to have some more.  Even though this a large bag we go through these fast in about two weeks.
positive,2/2/20,Much fresher than the usual sun maid i buy at store. Less sugar too so they taste at a much higher quality. I will continue to buy these in bulk to save $. Hopefully the seller is reading my interview and sends me a code for discount since I gave a generous review
positive,4/10/20,"It's somewhat hard to find a Macadamia Syrup but I happen to love this particular flavor.  My first order off Amazon of a different brand broke and was then discontinued so I gave this one a try and I'm happy I did!  It's quite tasty and comes with a pump which is a nice touch.  There are quite a few servings in each bottle and it's perfect for Italian Soda.  Also from a practical standpoint they are using plastic bottles for the shipped product which makes it much less likely to break in transit."
positive,1/4/20,This is absolutely delicious! My husband has had it on vanilla ice cream every night since it arrived. Just the right blend of chocolate and raspberry.
positive,8/5/20,"I love Blueberry coffee... and this was very good... But if you purchase, do not get whole bean, get it ground before they send it. The oils in the flavoring make it tough on some grinders."
positive,18/6/20,"I bought this product from vitacost.  I really enjoyed the fresh healthy flavor.  I decided to purchse from Amazon because it's in bulk thereore cheaper.  It'sso worht it. I've tried a lot.  This mix really impressed me.  No chocolate to melt in the car."
positive,20/8/20,"My husband and I love this ketchup! To me, the taste is better than the regular Heinz ketchup. The color and texture are exactly the same, but the flavor is better. You can't beat Organic!!"
positive,1/6/21,"The spice and flavor go hand-in-hand, so I usually add all of the flavor packet. I make these slightly soupy, and I often discard a little of the broth to reduce sodium levels + spare my digestive tract from the ravages of my taste buds. Also great (and more of a meal) with egg stirred in near the end. I could eat these every day, but alas, that would have dire consequences.<br /><br />Taking the nutritional drawbacks as a given, these are 5* for price/flavor."
positive,4/7/21,"If you like spicy noodles and don't really feel like taking time to make it, this comes really close.  Instant noodle at its best!  Just boil some water, toss the noodles in, add some vegie, kamaboko, tofu (whatever you like and have)..., that will actually look like a fancy bowl of noodles when you are done in less than 5 mins."
positive,5/2/20,"They're not for the faint of heart. I get so bored with most foods that claim to be spicy hot, but Shin Ramyun delivers. And it's not just hot, it's got great taste. I've been buying them by the 20-pack for years and loving every bite."
positive,22/7/19,"This ramen is so good. I also bought the Neoguri- also a good choice if you like seafood. I would highly recommend this. It microwaves well, I use pyrex. I'm deployed on a ship and it was sent out here pretty quick (relatively speaking ok? lol) and none of the ramen was damaged during VERTREP. It is spicy! Definitely seriously spicy. I cook it with minimal water so it stays that way. I love it. Will buy again. It's pretty much the highlight of my day."
positive,2/2/20,"I enjoy these noodles over most other noodles. It's spicy enough to make my nose run, which I like, and the noodles have a nice texture to them."
positive,22/11/20,"This is a knockout bold coffee. It is great cup at the 12oz setting with tons of flavor. Haven't tried it yet at the 16oz setting but assume it will still pack a flavor punch. Great deal in the 50 pack."
positive,1/3/20,If you like bold taste...then add it to your cart because you will love this coffee. This is one of my variety that I choose on a morning I need a jump start or a lecture from my Mom. Ha
negative,23/11/20,"Just when i got my shipment i tried it out on my pit but he only ate portion of it and he never ate it after that. So i also tried it on my rottweiler and she does not like it also. The only way they would eat it is if i add some caned meat with it then they would, but that shouldn't be the case. so i don't recommend."
positive,5/4/21,"Rarely can I say that a GF product tastes better than the gluten version.  Thse cookies do, though.  Melt in your mouth delicious, and just the right amount of lemon.  I am confident tht if you gave these to gluten eaters, they would not be able to tell the difference."
positive,27/4/20,"these little cookies taste fantastic! not too sweet, just right....chocolate melts easily, so we will be ordering these in the cooler months only"
positive,8/3/21,"This product is very tasty but if you are also lactose intolerant, better forgo the pleasure.  Milk is not listed on the allergy advisory (May contain traces of...) but the ingredients section lists whole milk powder as a component of the chocolate coating.  Otherwise, it's a great product."
positive,30/1/20,"THIS WAS BEYOND MY EXPECTATIONS.  THE VARIETY WAS A GREAT BLEND OF DIFFERENT SOUPS AND SO EASY TO FIX.  EVEN MY HUSBAND LIKED THEM.  I QUICKLY ORDERED ANOTHER SET, BECAUSE IT WAS SO GOOD.  TASTY AND EASY"
negative,22/7/19,"I love regular merengue cookies and I normally don't have a problem with sugar free, but these cookies had a terrible taste and worse texture.  Stick to the non sugar-free."
positive,2/2/20,"This tea has the real flavor of pumpkin.  It is nicely spiced and perfect for an autumn afternoon.  It is quite highly caffeinated so I do not drink it late at night.  But overall, a lovely tea."
positive,2/9/20,"This fondant was very smooth and easy to work with along with having a good taste.  You don't always get good taste in fondant."
positive,26/1/21,Definitely a very good jerky - not dry or chewy at all. Very tasty - did not need any extra flavoring. We went thru the 8 packs pretty fast even though they were supposed to last a while...
positive,9/1/21,We use this popcorn in an air popper on the weekends. It is delicious and tastes much better than anything we have been able to find in the stores.
positive,30/7/21,"I was looking for a hulless popcorn (due to my diverticulitis, boy do I miss popcorn) and tried this based on the reviews. I was disappointed that this has way to many hulls for ME (the hulls do not disappear or get so small) but the flavor of the popcorn is amazing, very very tasty, my family loves it so I will buy it again.  We air popped it, sprayed it with a little cooking oil and sprinkled some popcorn flavored seasoning ""butter.""  Hardly any calories but lots of taste :) They are tiny when they pop so you really should not flood it with anything heavy or it will turn to mush."
positive,30/10/20,"I bought this from my local health food store, It has a wonderful coconut taste. I use it in everything from my morning oatmeal  to yogurt. I put some in my dogs food and their coats have been so shiny and soft. I also suffer from a dry flakey scalp so i massage a small amount into my hair and let it sit for 30 minutes before i shampoo it out, it leaves my hair so soft and shiny. it is a great waterproof mascara remover too. I will be buying this item in bulk! I love all the benefits coconut oil has to offer."
positive,3/8/20,"These almonds are the best. I love the tasted but was not quite as zippy or strong as I had hoped. I do eat lots of hot items so perhaps my taste buds are expecting more. Having said that, the flavor and freshness is tops."
positive,29/1/21,"This was my first time ordering from this company. They're fast and a great product. Will def be ordering more flavorings in the future."
positive,24/10/21,This is a great Olive oil. Great price.  I love Colavita products in general.<br />Delivery was fast. Shipping was a bit pricey.
positive,24/10/21,"This is a really great product, not sweet at all. The name describes it perfectly. However I am not sure why it is $40 a case. I would buy it in the store. Much cheaper"
positive,16/10/21,"This has a strong granny smith apple taste. I eat apples all the time, so if anyone says otherwise they are mistaken. Same texture, just a different and better taste. Now I'm purchasing three packs a week because it taste so good. Tasty enough to substitute an unhealthy dessert for this tasty treat."
positive,24/10/21,"Very good flavor and not filled with a bunch of chemicals. Although there are still questions about some of the ingredients, it is a great alternative to what's on the shelf in the grocery store."
positive,25/9/21,A must for anyone who loves to cook.  This sauce along with the Raspberry Chipotle are so tasty and add a nice twist to spice up otherwise boring chicken and steak. Also makes a nice and cost effective gift.
positive,19/10/21,"The coffee has a bold without bitterness taste.  It is very delicious. I enjoy drinking Grove Square Coffee, Dark Roast every morning."
positive,20/10/21,"I wasn't too sure about trying this product because the price seemed too good to be true-gluten free products are usually so much more expensive. What a pleasant surprise! We really liked it, we really liked it! Seriously, this product is worth a try. I used it for a base for lasagne and for a change from the regular spaghetti noodles. Delicious!"
positive,19/10/21,"I just found PB2 and PB2 with chocolate and I am thrilled.  I love sugary goodies but I'm not a fan of calories and I don't like chocolate.  I thought I'd try PB2 with chocolate anyway and I'm so glad I did!  Eating a serving or two of PB2 with chocolate satisfies my sweet craving without breaking my calorie bank!  Sometimes, when I want to splurge, I spread some PB2 with chocolate on a graham cracker, spread some marshmallow fluff on another and sandwich them together! YUM!"
positive,15/6/21,The chocolate PB2 is just as amazing as the regular PB2 - plus a healthy indulgence. I love to use it as a dip for animal crackers! Also great on apple wedges.
positive,4/8/21,This product tastes great. I use it in my protien shakes to help mask the tastes of some of the flavors I have tried and do not like. With the PB2 I now like the taste of the shakes and use this every day. I prefer the PB2 with coco powder but both products taste great.
positive,4/8/21,I order this because of the other reviews.  It is really good.  Went to their website to get more receipes.
positive,18/7/21,I USED TO PURCHASE THESE AT MY LOCAL WAL-MART BUT THEY DO NOT CARRY THEM ANYMORE AND WHEN I LOOKED AT OTHER STORES THEY WERE SOOOO EXPENSIVE.<br />I DECIDED TO CHECK ONLINE AND WAS ABLE TO ORDER THEM AT A REASONABLE PRICE AND RECEIVED THEM PRETTY QUICK.<br />NOW I AM A HAPPY AND CONTENT CUSTOMER
positive,18/10/21,"I sent this collection of Italian cheeses to my daughter and needless to say she was delighted. They were excellent!! <a href=""http://www.amazon.com/gp/product/B000C0248E"">Formaggio del Cucina (Italian Cooking Cheeses  2 pound) by igourmet.com</a>"
negative,15/6/21,"This blend is bitter and does taste earthly  like drinking mud?  Really, it is the Wake Up blend is much better"
positive,4/8/21,"This is one of my favorite kinds of coffee for my Keurig. It has a nice dark taste that is not overpowering while still being strong. My mother hates strong coffee and when she comes to my house she will resuse one of these K-Cups after I've made mine to knock the punch out. Whatever your pleasure, I guess!"
positive,8/6/21,"For those of you who drink coffee black, i think you are going to love this blend of coffee. It is very delicious and has a great bold flavor."
positive,15/6/21,i love tazo teas i dont really like friuty ones but this one is okay it is tart so i have to over sweeten it its not one ove my favs
positive,4/8/21,"I like this and will order again.  Just a little spice and sweetness.  The corn flakes are actually fried, so they remind me of a thin corn chip rather than breakfast cereal."
positive,25/9/21,The whole family (even those who are not GF) loves the flavor of this mac & cheese.  Tastes like the Kraft velveeta cheese & shells. We made the recipe on the box which was yummy.
positive,19/10/21,"I love popcorn.  We have popcorn about 4 nights a week. I started out looking for popcorn on the cob as I had that this year and it was lovely, and then stumbled upon India Tree.  It's the closest that I can find to the dried on the cob popcorn and I love it. It is so fresh and natural tasting.  I've been using it for several months and ran out the other day and had to use a popular store brand.  Though the kernals popped up larger, the taste was stale and processed...not to mention, the India Tree popcorn is actually cheaper than the store brand.  I'm placing my order for more India Tree right now!"
positive,4/9/21,"Although a little crumbly, these are very tasty for a rice cake. I would definately get them again. Simple taste, but sweet enough to stave off an after lunch craving."
positive,31/8/21,"This rice is delicious, vegetarian and easy to make. I usually add some extra vegetables to it, but other than that, it's perfect just as it is.<br /><br />* Calories 200 (1 cup/145g) (2 servings per pouch)<br />* Total Fat 2.5g (no saturated or trans fat)<br />* Cholesterol 0mg<br />* Sodium 830mg<br />* Potassium 125mg<br />* Total Carbs 41g (Fiber 1g) (Sugar 1g)<br />* Protein 4g"
positive,9/10/21,Very fresh tasting and refreshing.<br />Better than any other brand I have tried.<br />A good buy if you get it delivered on a regular basis.<br />Short reviews not wanted by Amazon.
