Sentiment,Time,Text
positive,13/6/20,i decided to try this although i am not a big fan of flavored waters it is quite refreshing and the flavors are quite vibrant and not weak as in some concoctions i happen to like both coconut and pineapple so there is no problem with the basic idea and both can be distinguished in the mix the one drawback for some is because pineapple is a rather strong addition even a splash puts it up front and center this added to the coconut may make it far too sweet for some it would certainly be a good pick me up after a workout or in my case after shoeveling the snow that seems to be deposited regularly this winter in the northeast 
positive,10/3/20,this seems like a pretty straightforward drink it is coconut juice and it is pineapple juice with a bit of sugar and not much else they claim it is a good source of potassium and electrolytes for me it was pretty tasty granted it was also very sweet is it a health drink i do not know if i would go that far it has vitamin c and trace amounts of calcium iron but not much else other than sugar for what it is something sweet to sip it is pretty good 
negative,9/5/20,i am usually into pineapple and coconut drinks but this drink just did not taste all that great to me the taste does not resemble anything close to a pina colada flavor and it was actually difficult to taste the pineapple or coconut in it it just tastes tangy and a little sour like water that has a bit of sugar and sour ness to it yeah not really a taste i crave i am not sure if everyone had this reaction to this drink but it just did not appeal to me i really wanted to like it though because as i said before i usually love pineapple coconut drinks 
positive,14/5/19,this is really delicious and not something you can find in the local grocery store if you did it would be very expensive and a much smaller quantity this is a good deal and super easy to use 
positive,19/10/20, mrs may s dry roasted snack pumpkin crunch ounce pouches pack of pumpkin crunch is great stick with size servings much too easy to consume entire bag without realizing it d lol
positive,1/3/20,i picked up a box of this in a discount grocery store in paso robles the cake was heavenly i liked it so much i found another store that sold the mix as well as the icing and there is even a pink lemonade cookie mix which i bought but have not tried yet the taste is of course lemon but it reminds me a bit of that flavored mix country time i drank as a kid but less tangy its very light and refreshing i simply loved it hope this is more than just a seasonal flavor 
positive,28/7/20,no doubt about it this is just the right combination of lobster scampi prawns with a hint of dry white wine a dash of brandy finish this soup to perfection ingredients water lobster cod scampi concentrated tomato paste modified cornflour white wine prawns skimmed milk powder butterfat double cream salt yeast extract sugar shrimp powder fish powder vegetable oil vegetable extracts stabiliser polyphosphates brandy concentrated lemon juice spices herb and spice extracts with celery no artificial colours no artificial flavours no artificial preservatives information gluten free contains milk fish shellfish celery 
negative,7/3/20,the taste is good but i found myself biting down on small bits of lobster shells more often than acceptable this made me not want to finish my bowl of soup 
negative,4/8/20,this is one of the worse tasting soups i have ever eaten i hated it and now i have a full case it tastes bitter to me and my husband would not even try it only my cat was trying to reach it on the counter 
negative,26/12/19,given the recent issues with products made in china i have decided to not buy any food products from there so i will not be buying anymore of this snack if they ever switch to made in the you s i will buy it again as i did like it 
positive,28/3/21,if you like nuts and you are looking for a healthy great tasting snack you cannot go wrong with almond crunch my husband and i recently eliminated high fructose corn syrup and partially hydrogenated soybean oil from our diet and we feel so much better trying to find tasty snacks that do not contain these products is not easy so we were thrilled to find mrs mays naturals we love the cashew crunch as well 
positive,6/2/20,the nuts used tasted very fresh the bite sized chunks were just right it is lightly sweetened but not too sweet very satisfying 
negative,25/4/21,i used to buy these as healthy snacks at my office cafeteria and consider it better than a bag of potato chips these taste very crunchy and tasty given the kind of unethical food stories we read about china we need to see some kind of assurance and facts on the processes that the manufacturer is following to make these you just cannot import food stuff and sell in the us as gourmet snack food there needs to be data backing this few example of chinese food yuk melamine kind of platic in baby food and milk so wide spread that of milk in china contained this plastic in honey contaminated with ciprofloxacin antibiotic because of which it was banned in the us soy sauce made from human hair not joking google it if you want spurious drugs exported to african countries need some good facts and quality controls from the manufacturers that the chinese producers are complying with some good quality controls 
positive,3/8/20,so i usually consider pasta to be pasta to be pasta it is usually all the same to me however when i tried this brand of pasta i noticed that it does taste better i cannot describe how exactly but it does i thought maybe it was my imagination maybe knowing it is organic was influencing my judgment but my sister commented on it when i served it for her one day she wanted to know where i got it it tasted so good hmmm so while usually there is not much of a taste difference when it comes to noodles and pasta for this brand there is it is subtle but it is there when we moved from california i discovered they did not sell it in the stores here in ny so i was elated when i found amazon carries it elated over a simple pasta yes that is how good it is in comparison mmmmmm mmmmm 
positive,15/4/19,i have long searched for a great linguine and spagetti and this is it just made linguine with clam sauce and each time my husband remarks how terrific it is i buy in packages of for both spagetti and linguine and will reorder when close to being out 
negative,9/3/18,chips ahoy cookies were not very tasty my children and husband would not eat them i tried to give them away and everyone refused 
negative,18/5/18,sent this as a gift and found out later that many items were stale they loved the thought though and loved the way it looked 
positive,9/3/18,absolutely delicious have tried it on everything from meat and fish to scrambled eggs highly recommend it
positive,27/2/18,i found this stuff to be very tasty great with jasmine rice or just as a snack i do not mind a little message if it enhances the flavor 
negative,20/2/18,my local walmart and target both have this ground or whole bean at a regular price of less than per oz bag it is way overpriced here it is an excellent coffee i am drinking it as i write this an interesting hint of woody creamy citrusy taste that is dark but without the burnt aftertaste that comes with many dark roasts 
positive,22/3/18,this is my family s favorite brand of wheat free gluten free cake mix this brand is moist tasty and closer to the traditional cake mixes people are used to namaste products are the best in my opinion of what is available out there in health food stores try it you will not be disappointed 
positive,12/3/18,i used this mix to make a cake in a glass pan using grapeseed oil spring water and free range eggs i thought the cake had a nice flavor to it but it was not what i was expecting i was craving a white cake like wedding cake and went to my local store to find something wheat free gluten free and dairy free i purchased this vanilla cake mix i think it is a very good mix i could not really taste the vanilla flavor but thought it had a nice flavor the cake is yellow dense but not like a pound cake and texture y like brown rice has more texture than white rice i thought the sweetness was just right i think i would purchase again but would make pineapple upside down cake with it 
positive,9/2/18,took me years to find the ultimate chewing gum but when i found wrigley s orbit white peppermint the search ended i have been chewing this gum for many years now i occasionally try something else but nothing ever wins the peppermint in this gum can wipe out the worst of bad breath and toward the end of its chewable life it does not start to taste awful or give you worse breath as many gums will do it simply loses its flavor only drawbacks i usually chew pieces at a time so they are a bit small and they just changed the packaging it used to fit nicely in your back pant pocket inside suit jacket pocket etc now its twice as thick and poorly layed out so it is bulky not sure why they had to change probably to do with retail stores layout this will not prevent me from buying it but it is really annoying wrigley just never change the flavor 
positive,7/12/17,for quite a while before amazon starting retailing food items it was nearly impossible to locate this healthy underground favorite brownie mix there were blogs and food sites bemoaning how hard it was to locate so when we saw it on amazon we ordered a case and baked up batches for all our friends and family the concensus was it tastes healthier but never the less quite good it is far better when prepared with at least a cup of mini chocolate chips not regular chips which can sink to the bottom we buy good quality belgian chocolate minichips this mix is a great alternative if you want less guilt in your guilty pleasures 
positive,24/5/19,if you like goat cheese and smoked cheeses you will love this it has a very smokey creamy flavor try it spread on crackers with a little black truffle oil 
negative,9/3/18,this coffee tastes so nasty i cannot even drink it it is disgusting i cannot believe anything this bitter is acid free i actually threw away two bags 
positive,18/5/18,this was my first purchase of this water it tastes great and the bottles are thicker than most also everyone likes that name haha
positive,23/3/18,surprisingly tasty thin and crip very cracker like and good for snacking i got these for my husband who is on a very low sodium diet these are great for when we travel it is not easy finding prepackaged low sodium foods that taste good but these work quite well 
positive,8/9/20,if you like green tea that brews for minutes max and you do not stew your tea by just leaving the bag in until the tea is bitter this is the tea for you of course it can be done that way but if you have refined tea taste then you will like this tea i personally love the taste of a good green tea i am so glad to find this brand available online no one sells it in my area 
negative,23/2/18,i have to admit based on most of the reviews i was sold on getting the pack was a mistake all three flavors had a distinct taste of the sucralose that is the name of the artificial sweetner in the product if you like splenda you may like this but it has a distinct taste unfortunately not for me a few friends of mine that tried it and said it was not bad unfortunately that was the best of the comments if you really want a good cup of hot chocolate try cafe escapes or swiss miss both are twice as good in my opinion liked the escapes best wish i liked the artificial sweetner but the that taste has a distinct after taste probably would be better without the artificial stuff and more regular sugar if your going to order i would get the small pack to try it better then throwing out try cafe escapes and swiss miss and see for yourself 
positive,18/7/20,i have purchased other hot cocoa cups but find grove square to be about the best of them all i usually add two teaspoons of the the flavored coffeemate creamers my favorite being the sugar free caramel macchiato by adding the sugar free creamer the taste is there but not the calories 
positive,14/6/18,this hot coca tastes pretty good when brewed on setting however its not the best i have ever tasted nor the worst its hard to rate this because everyone has different tastes so its ether you like it or you do not i my self happen to like it and will buy again unless i find something better 
positive,2/11/18,i really like the flavor of this hot chocolate the kids love the flavor too i always keep a box of this in the house as my kids and their friends are avid coco drinkers this makes it easier and less messy even for the younger ones no more powder spilled on the counter tops this way 
positive,14/10/18,my family really enjoys grove square hot cocoa milk chocolate and we keep a supply on hand the excellent price is what made us choose this brand but the taste is what makes us continually renew our order 
positive,6/4/20,the greatest best chocolate taste in any keurig k cups out there will definitely order more everyone in the office tries to steal them i am a chocolate nut and these pass the test 
negative,9/3/18,i was hoping this was a good idea however we tried them even after i heard they tasted bitter like artificial sweetner and it was true not the same as the stuff from the can 
positive,18/5/18,after drinking swiss miss watered down hot chocolates taste for so long this is a very tasty creamy hot chocolate my kids love it so i tried it and its the best i had in a while i will be ordering more 
positive,7/3/18,a pleasant surprise awaited me when i first ordered grove square milk chocolate hot cocoa cups not a coffee drinker i use our keurig k cup brewer mostly to make cocoa and a few other brands i tried simply did not hit the mark grove square cocoa tasted full flavored with just enough chocolate essence to make it a perfect drink the first experience made me anticipate with pleasure the next time i popped a grove square k cup into the machine 
positive,24/1/19,this is really tasty hot chocolate i like it much more than the dark chocolate flavor but that is just my preference 
positive,27/2/19,when i weigh the convenience of a k cup against the price and the taste i would characterize these as a winner not the best cup of cocoa on the planet but compared to making it yourself or using a packet these are pretty darn good they nice a nice chocolate flavor with no funny after taste that i have had with some other brands do not select oz on your machine though make it only at or oz otherwise it will be watery in my opinion all in all a fine cup of hot chocolate 
positive,19/4/20,ok this is not the finest european chocolate but you can make it in your keurig and all flavors taste good i have joined the club and get the lowest possible cost no charge to join and no effort to quit why not it is nice to have when you are dieting because it is just enough chocolate to keep you on track non dieters will like it for the convenience 
positive,17/4/20,very good hot cocoa and price was right awesome and passing the word on the item will buy it again
negative,3/4/20,this tastes like it has artificial sweetener in it and does not taste very chocolatey the name brand cocoa kkups are better or just dumping a regular cocoa packet in a cup and running the water through into it is better 
positive,7/8/19,you cannot beat this deal boxes of k cups for little more then no other store can even match that price for hot chocolate k cups your normally going to be paying around for k cups alone this package give you k cups for a great price the hot chocolate itself is great tasting and can be used on mostly all settings for the except for the travel mug low in calories and great tasting defiantly a must have if you own a keurig brewing system 
positive,9/3/18,not too sweet the best k cup hot chocolate i have tried thus far the kids loved drinking and making the hot chocolate 
negative,18/5/18,i looked forward to a delicious hot cocoa but was very disappointed with the flavor it has an awful aftertaste like the taste you get after drinking a bad diet soda also kind of weak even on the smallest cup setting 
negative,27/1/19,i bought this for my daughter and grandson they both tried it at different times and they both said it had a funny taste and did not drink it therefore i will not buy it again 
positive,10/11/19,great taste and does not have the weird chalky after taste that other hot cocoa k cups have i have tasted several and this by far is the better one but i have to say anything larger than tastes a bit watered down will definitely purchase more but at the rate my family downs these we are probably going to stick to the powdered hot cocoa to be more cost effective 
positive,8/11/19,i love the flavor that this hot chocolate has it is very rich and smooth have tried other brands but did not get the results i wanted i will definately be ordering from this company again 
positive,25/10/21,after trying many of the other hot cocoa k cup options i find that the grove square product tastes the best for my personal taste i find that brewing on the medium cup size setting creates the best taste just add minature marshmellows and it is a great treat however this is not hot chocolate which may be a turn off for some tasters 
negative,8/5/20,i just got a keurig a few weeks ago and wanted to get some hot chocolate for it as an alternative to coffee i did not have super high expectations but these are absolutely awful there is a very strong plastic chemical taste to these k cups i tried all of them and tried putting some milk in them to help mask the chemical taste and nothing will help the only reason i gave these k cups stars is because my boyfriend can tolerate them but i do not trust him because he will eat just about anything in his opinion they are not that good but he will still drink the mug from what i have read of other hot chocolate k cups you would be better off just buying a regular mix and doing it that way 
positive,28/9/18,bought this as a gift and was told it tastes really great too bad i do not have one of those machines otherwise i would try them out myself i might have to consider getting one if you really like it you can save some money by subscribing to it for automatic deliveries and to make sure you do not run out 
positive,29/7/19,out of all of the hot chocolate kcups that i have tried this is by far the best one not weird aftertaste and not watered down tastes amazing and priced fairly what more could you ask for 
negative,9/3/18,i ordered this product because of a good price deal amazon shipped accordingly absolutely no problems there however the taste of this product was horrendous it tasted as if someone through chemicals in a cup and told me to brew it i personally will go back to buying swiss miss in a can and just using the keurig to give me hot water cheaper and much better tasting 
negative,18/5/18,i ordered this specifically b c they said dark chocolate so i was hoping for a rich chocolate flavor they taste very watery even using the lowest amount of water on the keurig the nutritional fact show that it only has grams of sugar where the normal store bought powder has grams i did not like these at all if you are going for something low sugar they might be for you 
negative,17/5/20,nice price and glad to see a subscribe save option on k cups however this was undrinkable in our opinion did not seem to be too watery like another reviewer said just a bad off taste 
positive,26/3/20,for those who do not drink coffee this is a great compliment to the teas and ciders also available for your keurig 
positive,24/2/20,i am very pleased with this selection i have not tried the other hot cocoa brands for keurig but this one is awesome i bought the milk chocolate 
negative,3/5/19,taste nothing like how cocoa should taste i will never touch this again i will be trying the swiss miss cocoa maybe better luck
positive,27/3/20,the hot cocoa does have a sugar substitute in it but as far as i could tell was not strong enough to leave that bitter aftertaste you get when they put a lot of it in the ingredients if you have a very very sophisticated palate perhaps you could taste it a little but it does not take away from the taste of the cocoa so as far as i am concerned it was not an issue i would say this is on par with the type of cocoa you would get in a coffee machine which is fine because i do not hate coffee machine cocoa i have only tried the peppermint so far and it tasted like peppermint what can i say that is what it is supposed to taste like 
negative,31/12/20,there is a taste of sugar substitute the aftertaste turns me off i have even tried using a little bit of milk in the mug before hand to hide the taste it did not so i am just using swiss miss powder and a little milk to make it a creamier hot chocolate before using using my keurig 
negative,13/1/20,i enjoyed these k cups when i used them they tasted pretty good however i quickly noticed that my keurig brewer began to have problems after i started using these and other grove square k cups even when i would brew other cups i would get half brewed cups of coffee smaller cups and other issues i cleaned the brewer following all the instructions and tips in the manual the issues came up again as soon as i used these k cups what i discovered is that the grove square k cups were gunking up my brewer badly i had to clean out every part of the brewer completely including the brewer basket area the water reservoir and the internal mechanism after completing the entire cleaning process two more times my brewer got back to normal i will not order any grove square products again 
negative,21/9/20,this hot chocolate tastes like hot sugar water with a pinch of coco in it although even the sugary taste is weak and tainted by the flavor of the artificial sweetener sucralose the consistency is watery and bland this is when i made the cup as directed by the directions on the box i do not recommend this product 
positive,2/12/20,the price was as fantastic as the taste so convenient to make and no messy powder that is hard to dissolve no major cleanup to deal with either highly recommended 
positive,20/11/19,in my trip through the health area of my local food market i stumbled upon enjoy life boom choco boom dark chocolate bar i just cannot resist trying things such as this into the cart it went it is rather good it says it is dairy nut and soy free and i will take their word the question is taste well it is a good tasting bar i have a couple others that i would regard higher but this one is quite good it is a bit high in calories per bar but has no cholesterol or sodium not bad i will pick it up again gary peterson
positive,2/12/20,i have ordered most of the cheaper tea s etc add on teas and all have been great both in terms of flavor and value i cold brew using disposable tea filters closed with toothpicks in takeya airtight drink maker pitcher jug set of two and it works wonderfully those jugs are great even better if you can still find them half price at costco i am glad i ordered this when i did the price has more than doubled i would still say it is a great value this is my go to tea when i want something with a little more flavor than regular black tea i do not sweeten my tea but i think this would be a perfect sweet tea for a hot day the orange flavor is very palatable unlike some others it is noticeable without being pungent or artificial it also is not spiced like many other orange teas 
positive,11/12/19,i got this for a gift for my father and he loved them i will probably get them again but only as a gift due to the cost of sausages 
positive,20/11/19,this is the best dog food i have ever purchased and having been a dog training for over years i have purchased a lot we first tried this food when our new addition an week old german shepherd joined the family and we wanted to keep him on a natural dog food with any purebred dog health can be an issue and you do not want to fill your dog with by products and plant fillers from day one this food is praised by unbiased pet food reviewers and i do not understand why there is not more publicity for this product our other dog a year old english bulldog with constant skin allergy issues was switched over when we discovered this brand and she has not had an allergic reaction since we did not realize how much it had to do with diet her hair used to fall out in spring not just normal shedding but actual balding from hair loss but this has alleviated that problem as well now our shepherd is a year and a half old and he is eating this large breed adult lamb rice flavor he is not a big eater but he loves this food will definitely keep him and all future pets on this brand as long as they keep their standards as high as they are now kudos diamond for making a wonderful natural dog food side note i would never buy regular diamond brand food if the bag does not say natural on it the standards they are kept to are way lower and the quality suffers immensely stick with natural it is a couple dollars more at most and your dog will be happier and healthier and live a longer life is not that what we all want 
positive,28/6/20,these are better than the usual canned fish filets tastier and not dry there are no bones or skins i worried about mackerel but they are much nicer than say kippered herring filets or sardines in oil it is easy to pour off the olive oil if that is a worry but you would be losing something that is also tasty 
positive,8/8/20,ordered cases on different dates and got them within days cannot find these in the stores so please keep them in stock make for a great meal with some veggies or a salad and this type of fish with omega s is good for you 
negative,14/7/21,i really wanted these to taste good but there is something in there that is very bitter i had to add too much sugar to make them even slightly palatable no one would eat them they looked delicious after baking and they are healthy but that is only if you manage to choke one down i have tried their gingerbread corn muffin mix and jalapeno cornbread mix and those are all great 
negative,2/12/20,i bought these graham sticks based on their excellent reviews and having purchased earth s best organic vanilla cookies had high hopes for a healthy snack to serve my kids needless to say i should have purchased one box at the grocery store first before committing to boxes through amazon which you are unable to return even unopened boxes since this is a food item the crackers smelled strange even before tasting them my year old turned up her nose and refused to eat them anymore after trying a few i wish i could describe the taste but it would be really hard it may sound strange for an organic food but it was almost like a faint chemical smell at best i can say that they were not anything like a regular graham cracker flavor even as an organic option they should have a better taste my year old did eat some of them without complaint so i am hoping she will tolerate them through boxes so i feel like i did not waste my money good price but definitely test one box first to see if you like them 
positive,20/11/19, month old loves to eat them on the go they seem great for a healthy quick and easy snack 
negative,1/3/21,these cups are artifically sweetened with sucralose i did not realize until i tried one and ended up with a little bit of a headache which made me check the ingredient list it is not noted on the front of the box they definitely have an artificial taste i would not buy them again 
positive,5/5/21,slightly crumbly but overall a very good cookie in my opinion very similar to chips ahoy but more airy less dense 
positive,2/12/20,this sauce is very good on anything you cook or grill or you can use it as a dip for veggies etc it has just enough heat to make everything taste better 
positive,20/11/19,i had brought this as a dipping sauce for dumplings and egg rolls i made at home it taste s great and i think it the same sauce i get at some thai places because it tastes the exact same 
positive,9/10/21,several gevalia brand coffee s have been among my favorites for years velvet noir signature blend traditional roast etc the breakfast blend is my go to every day grind it is got a perfect blend of bold rich taste terrific aroma and full taste with very low acidity and harshness just incredible coffee 
positive,6/3/21,these chews are tasty and chewy the price is excellent for what you get we have plenty around for ourselves and to share with family great treat for little kids plus they are good for you with no added junk just licorice great buy great taste 
positive,12/2/21,for those of you who like love black licorice i seriously recommend this product i eat it because i love black licorice and only recently found that what i have observed is now reported by nuitionists as well these is evidence that black licorice is an aid to those with constipation it comes in other flavors too but the medicinal effects only come the black 
positive,2/12/20,this is excellent green tea it is just a little spicy and very flavorful green tea is so good for you you will not even miss your morning coffee and you are helping children when you buy tea district children s tribute tea 
positive,20/11/19,the content has been consistantly good the calamares have been tasty the price was also very reasonable
positive,25/6/21,at my local costco store i bought pace salsa numerous times the salsa tastes feel rich and i love the jalepenos pace puts in the salsa spicy but not too the point where i am sweating and cannot enjoy my salsa and chips the salsa does not feel watered down and this is a great go to salsa choice 
positive,17/3/20,water based sardines without salt is awwfuul not bad of a product here far superior to the types i normally purchase at stores 
positive,20/10/21,i am on a very low sodium intake per day and these are great good taste and low sodium i just put a little mustard on them and yum 
positive,21/7/20,i found out about these from a co worker they are delicious low calorie and pack some protein eating these rather than my usual pretzels and chips helped me slim down i get them by the case now from amazon since it is a better buy and my supermarket does not always carry them 
positive,22/2/21,i have been gluten free for a little over a year and i have struggled with finding tasty and affordable alternatives to my favorite foods the great thing about this mix is that it is really easy to make affordable and the pancakes are so tasty my children do not object to eating them saving me the time of making two batches of pancakes if they did not see me eating them i do not even think my kids would notice that they are eating gluten free pancakes 
positive,8/6/21,it is great i actually used this to make gf donuts the other day i love how convenient it is it is so hard being gluten free so this is god sent for how many things you can make with this i have celiacs and i have not had any sort of negative reaction to this i would definitely recommend this for anyone who cannot have gluten but still wants things like pancakes and waffles and donuts and other fun things 
positive,2/12/20,if you only knew bisquick gluten free gf is by far one of the best options out there for people with celiac or sensitivity to gluten i honestly do not know how healthy it is for you what i do know it that it is a great option for people trying to eat as normal as possible this gf option has been a great meal saver for my wife who this last year was diagnosed with celiac and got sick in tired of tasting gross tasting gf options or super simple meat and vegetables options for meals we have made all types of breakfast items biscuits even fried food chicken tenders mozzarella sticks fried fruit we bout our own little frier http www amazon com dp ref as li ss til tag talkinhome camp creative linkcode creativeasin adid in short it has not only been a great option but also has been quite tasty allowing my wife to make one meal for both of us not worrying that it will taste bad to me hope this was helpful 
positive,20/11/19,neither myself nor my husband can have any type of corn products but we love cornbread this mix makes biscuits that taste just like corn bread to us nice to find an alternative that tastes so great appreciate having this order size option as well since it is often missing from grocery store shelves 
positive,25/1/21,finally a great and easy gf option for pancakes waffles biscuits etc from bisquick both of my kids have celiac and absolutley love this stuff wish the container was bigger but we are just happy to have better tasting options for breakfast now thank you thank you thank you cannot taste a difference but the rest of the family uses the cheaper stuff 
positive,1/7/21,gluten free goes mainstream with the addition of gluten free bisquick general mills does a good job making the gluten free version of their famous brand are you gluten free do you know someone that is an estimated million americans are affected by gluten the protein found in wheat barley and rye grains and most do not even know it gluten is a toxin for many especially those with celiac disease autism diabetes multiple sclerosis crohn s disease and a host of other gluten intolerant and gluten sensitivity issues it is quite challenging for those following a gluten free diet to find and afford products that are gluten free wheat is one of the most prevalent ingredients in the american diet find the best tasting gluten free foods at exclusively we have been serving the gluten free community for over years 
positive,30/9/20,my family loves bisquick pancakes my kids did not notice the difference from this product and regular pancakes the only problem is the price i will try pamelas this week price seems more reasonable 
positive,15/3/20,our family has been wheat free for years and gluten free for so we have tried just about every mix out there i just found that bisquick has a gf mix while in the grocery store and decided to give it a try this is definitely the best mix that we have ever tasted smooth not grainy i do not know that side by side with regular wheat pancakes that you would notice the difference 
positive,6/7/21,i have been gf for the past year and have tried all sorts of flour alternatives this one is certainly the best and the best part about it is you can substitute it for any creation that calls for original bisquick the best so far is the waffles that you can make following the directions on the back i will be ordering again my only complaint is that the boxes are small compared to the other boxes of bisquick available on the shelves 
positive,29/6/21,can as be used to make cookies even egg free i just used the mix enough apple sauce to make a batter some coconut butter and added vanilla and cinnamon and baked turned out soft delicious cookies with only minutes from box to the oven however even wallmart carries this for about one dollar per box less than here 
positive,29/6/21,ok i just bought bisquick gf and the first thing i tried to make were the drop biscuits recipe listed on the box these are not the kind that are rolled out cut these are drop biscuits the results were very tasty the taste of this gf bisquick is very much like the original but the taste is not as tart as the original if you want a similar buttermilk taste you will need to use buttermilk instead of milk in the biscuit recipe i noticed something else that was odd and might be a problem for anyone new to cooking it seems that the amount of mix called for is not quite right i read the side of the box and it claims that there are cups of mix in the box servings of cup each the biscuit recipe called for cups of mix i measured heaping teaspoonfuls into a measuring cup and i do not even have a cup of mix left in the bag i know this mix does not have wheat flour and maybe that kind of flour measures differently maybe if i dug into the bag with a cup i would have used less but the recipe came out right so there must be a misprint on the box i am assuming i measured properly because i have biscuits that can be dipped in gravy smothered with butter jam or sliced to make those yummy mcdonald s breakfast sandwiches by following the instructions i have a lot of biscuits if you are single or just cooking for two you might want to cut the recipe in half you will still have plenty and you will not go through the box so quickly this mix cost me around and i do not have enough left to make anything else without buying another box which i will because these biscuits are really really good still if you are watching your budget do not prepare more than you need about these biscuits yummy fairly golden because the recipe calls for eggs and they can be sliced with some crumbly edges just like glutenous ones without the eggs you probably will not get the nice eye appealing color even though they are drop biscuits you still have to cut in shortening or margarine if you do not have a cutter you will need to use a long fork that is more difficult so if you are a celiac that has been craving biscuits buy a cutter it will cost you as much as a box of this mix the biscuit recipe also calls for milk so if you want that nice tart taste that is reminiscent of the original bisquick you will need to use buttermilk the mix is made up of rice flour sugar leavening potato starch salt xanthum gum many mixes and goodies made with rice flour taste grainy bisquick has done a fantastic job with the rice flour it is not grainy at all i repeat it is not grainy at all for those of you new to celiac cooking using a starch such as corn potato or tapioca is normal and adds a lightness to the baked item that would not be possible with rice flour alone leavening is simply baking soda or powder and is necessary for rising the sugar and salt are for flavor and consistency and yes they are necessary as for the xanthum gum it is a perfectly natural ingredient and it gives celiac safe baked goods a bit of elasticity acting as a replacement for the gluten you will find xanthum gum in just about every baked goodie made for people with celiac disease can you just make your own mix and spend less money sure but you will have a very difficult time finding rice flour as finely ground as the rice flour that is the predominant and main ingredient in this mix the other recipes listed on the box are for pancakes waffles strawberry shortcakes pizza crust ultimate chicken fingers and oven baked chicken you can find more recipes on their website i recommend this product for the taste i do wish that more mix was in the box for the price 
positive,26/7/21,this mix made tasty crispy waffles using a standard waffle iron but the whole box only made waffles this would be a five star product for me if i could get more than one family meal out of it for the price 
positive,21/10/21,my son just started the gluten free diet and i have tried some foods out there just seeing what he will eat he loved it i could not believe it at first but he kept eating i am really glad that i was able to find something that he loves to eat for breakfast my little girl has starring to eat it to and she says it taste good i buy it every time i run out because i love eating it too 
positive,25/10/21,with all natural ingredients and no preservatives all i can say is fantastic there is no expiration date but i would eat this within a week or two faster if it is opened absolutely excellent you can freeze these with no loss of quality do not order if the weather is hot because they ship it in cool bags with cold packs instead of styrofoam with dry ice my orders usually arrive cool but not cold 
positive,29/6/21,i gave this as a stocking stuffer to my husband to remind him of our last holiday in beautiful jamaica it has a truly tropical taste that is very unique and yummy 
positive,5/7/21,this is such a great product from subtle flavors and aromas for delicate dishes to smokey salts for hearty cooking this is a great product for the chef who loves flavor and experimenting in the kitchen this is such a cool product 
positive,17/9/21,i have bought this product before these snacks are crisp and great tasting also low in calories i recommend them highly they are shipped almost instantly and arrive within a few days 
negative,18/8/21,this is the first time we bought this tea from amazon we used to get it directly from revolution tea i do not know if that made any difference or if it was just a change in the tea s composition along with the packaging but what used to be my wife s favorite tea now has a metallic smell and aftertaste with much less of a pomegranate flavor and now a strong almost cheap generic green tea flavor really disappointing especially since we are stuck with six boxes 
positive,31/7/21,this melitta decaf riviera sunset coffee has an excellent taste there is none of the weird aftertaste you get with some other decaf coffees it is a smooth mellow taste even a little sweet and with a hint of cocoa i really enjoyed this the grind is listed as extra fine but i did not find it particularly fine myself when i grind my own beans i have a finer grind than this but i still expected a stronger taste from the melitta than i would from other store brands however the melitta decaf was actually slightly weaker than other store brands we have tried we like our coffee strong about cup ground coffee for to cups water using measuring cups this ratio was not quite strong enough for me with the melitta but that is easily adjustable the nice thing about the coffee is that even when i made it very strong the smoothness remained i will definitely be trying other types of melitta coffee in the future 
positive,18/10/21,wonderful smooth satisfying decaf coffee with a fabulously rich flavor no chemical aftertaste like many decafs i have tried apparently the swiss water process used to decaffeinate this coffee leaves flavor intact something i have found terribly disappointing in other brands i have been very impressed by the flavor dimensions of this riviera sunset blend served it to some neighbors who simply will not touch decaf coffee who were pleasantly surprised to find they actually enjoyed a cup of decaf no bitter notes my husband who usually complains fervently about the flavor of decaf has been asking for a cup of this every evening after dinner believe me this alone is quite an endorsement i love using my zojirushi cd micom electric liter water boiler and warmer champagne gold for coffee tea and cooking i brew my coffee a cup at a time with an individual melitta brown paper filter melitta cone coffee filters natural brown no count filters pack of and filter cone similar to this one ready set joe mug and found that the extra fine grind of the riviera sunset blend imparted an unusually rich deliciously multidimensional flavor much fresher than conventional by the pot coffee this method also allows me to brew strong coffee for me and a milder version for my hubby take time to bloom the grounds first add a little hot water to the fresh coffee grounds moistening completely and then wait about seconds before brewing for best flavor this goes for any coffee melitta s riviera sunset decaf blend is enthusiastically recommended by a coffee snob you will love it as is no sweeteners or creams needed to disguise this wonderful flavor i look forward to ordering more update just ordered my first pack through subscribe save great deal for some delicious decaf 
positive,29/6/21,disclaimer i am a coffee addict i am also a starbucks addict so i have become a bit snobby about my coffee preferences and cannot stand the economy stuff i have had regular melitta coffee before and was favorably impressed by it so i decided to give the decaf version a try especially when the weather gets cold i like a nice hot cup of coffee in the evenings and do not particular want to be tossing and turning hours later the riviera sunset decaf coffee is an excellent decaf for those times you do not want the real thing it had a nice rich flavor with no bitter aftertaste while i continue to prefer the real thing on most occasions i am glad to know there is a good flavorful substitute for when i do not want caffeine 
